customer_id,home_city,signup_date,preferred_channel,true_segment
CUST000451,Karachi,2025-08-20,Third-Party Delivery,Promotion-Driven
CUST000452,Lahore,2026-08-21,Third-Party Delivery,At-Risk
CUST000453,Sialkot,2025-08-15,Takeaway,Promotion-Driven
CUST000454,Karachi,2026-09-17,Takeaway,New
CUST000455,Rawalpindi,2025-08-10,Takeaway,Occasional
CUST000456,Multan,2026-06-14,Takeaway,Occasional
CUST000457,Rawalpindi,2025-10-17,Dine-in,Occasional
CUST000458,Sialkot,2025-11-30,Website/App,Occasional
CUST000459,Sialkot,2025-10-03,Dine-in,High-Value Loyal
CUST000460,Quetta,2026-03-30,Website/App,Occasional
CUST000461,Hyderabad,2026-07-08,Takeaway,Frequent
CUST000462,Sialkot,2025-09-27,Third-Party Delivery,Occasional
CUST000463,Peshawar,2026-05-15,Third-Party Delivery,Frequent
CUST000464,Hyderabad,2025-11-19,Website/App,Occasional
CUST000465,Rawalpindi,2026-03-26,Dine-in,Promotion-Driven
CUST000466,Islamabad,2026-07-24,Third-Party Delivery,High-Value Loyal
CUST000467,Karachi,2025-12-09,Website/App,At-Risk
CUST000468,Rawalpindi,2026-08-27,Takeaway,Frequent
CUST000469,Karachi,2026-02-04,Dine-in,Promotion-Driven
CUST000470,Rawalpindi,2025-10-24,Dine-in,Frequent
CUST000471,Hyderabad,2026-06-06,Dine-in,At-Risk
CUST000472,Karachi,2026-06-06,Dine-in,High-Value Loyal
CUST000473,Hyderabad,2026-09-01,Third-Party Delivery,New
CUST000474,Quetta,2026-08-30,Takeaway,New
CUST000475,Sialkot,2026-09-23,Third-Party Delivery,At-Risk
CUST000476,Peshawar,2025-10-22,Third-Party Delivery,Frequent
CUST000477,Quetta,2026-01-06,Takeaway,Occasional
CUST000478,Peshawar,2025-09-24,Takeaway,Occasional
CUST000479,Rawalpindi,2026-05-23,Dine-in,At-Risk
CUST000480,Islamabad,2025-08-13,Takeaway,Frequent
CUST000481,Hyderabad,2026-01-06,Dine-in,High-Value Loyal
CUST000482,Islamabad,2026-05-21,Takeaway,Promotion-Driven
CUST000483,Quetta,2026-07-12,Third-Party Delivery,Promotion-Driven
CUST000484,Rawalpindi,2026-02-08,Website/App,High-Value Loyal
CUST000485,Sialkot,2026-02-19,Third-Party Delivery,Occasional
CUST000486,Karachi,2026-08-01,Takeaway,At-Risk
CUST000487,Peshawar,2025-11-09,Third-Party Delivery,Promotion-Driven
CUST000488,Faisalabad,2025-09-07,Website/App,Promotion-Driven
CUST000489,Hyderabad,2026-05-30,Dine-in,High-Value Loyal
CUST000490,Hyderabad,2026-07-19,Third-Party Delivery,Promotion-Driven
CUST000491,Multan,2026-06-17,Dine-in,Frequent
CUST000492,Islamabad,2025-12-02,Dine-in,At-Risk
CUST000493,Multan,2025-09-21,Website/App,Frequent
CUST000494,Hyderabad,2026-08-30,Third-Party Delivery,New
CUST000495,Lahore,2026-01-01,Third-Party Delivery,Promotion-Driven
CUST000496,Islamabad,2026-07-16,Dine-in,Occasional
CUST000497,Multan,2026-06-03,Takeaway,Promotion-Driven
CUST000498,Multan,2026-09-16,Dine-in,Frequent
CUST000499,Karachi,2026-08-29,Dine-in,New
CUST000500,Sialkot,2026-05-16,Website/App,Promotion-Driven
CUST000501,Hyderabad,2026-09-04,Dine-in,Frequent
CUST000502,Multan,2026-09-12,Dine-in,New
CUST000503,Rawalpindi,2026-09-10,Website/App,New
CUST000504,Faisalabad,2026-07-04,Dine-in,Frequent
CUST000505,Hyderabad,2026-02-05,Dine-in,At-Risk
CUST000506,Quetta,2025-09-04,Dine-in,Occasional
CUST000507,Peshawar,2026-04-16,Takeaway,Frequent
CUST000508,Peshawar,2026-06-27,Dine-in,Occasional
CUST000509,Hyderabad,2026-01-21,Dine-in,Occasional
CUST000510,Hyderabad,2025-08-06,Dine-in,Occasional
CUST000511,Rawalpindi,2026-03-03,Dine-in,Promotion-Driven
CUST000512,Karachi,2026-04-07,Website/App,Frequent
CUST000513,Peshawar,2025-09-23,Takeaway,At-Risk
CUST000514,Sialkot,2026-03-09,Dine-in,Promotion-Driven
CUST000515,Rawalpindi,2026-02-01,Dine-in,Occasional
CUST000516,Rawalpindi,2026-06-21,Dine-in,High-Value Loyal
CUST000517,Karachi,2026-03-23,Third-Party Delivery,Occasional
CUST000518,Rawalpindi,2026-07-28,Takeaway,At-Risk
CUST000519,Multan,2025-10-17,Takeaway,At-Risk
CUST000520,Islamabad,2026-03-10,Takeaway,Occasional
CUST000521,Multan,2025-10-29,Dine-in,Promotion-Driven
CUST000522,Islamabad,2026-08-10,Third-Party Delivery,Occasional
CUST000523,Sialkot,2026-04-24,Website/App,Frequent
CUST000524,Peshawar,2026-09-15,Dine-in,New
CUST000525,Hyderabad,2026-06-11,Website/App,Occasional
CUST000526,Quetta,2026-09-17,Third-Party Delivery,Frequent
CUST000527,Peshawar,2026-05-02,Third-Party Delivery,Occasional
CUST000528,Quetta,2026-08-31,Dine-in,High-Value Loyal
CUST000529,Faisalabad,2026-04-04,Dine-in,At-Risk
CUST000530,Karachi,2026-03-26,Third-Party Delivery,Promotion-Driven
CUST000531,Faisalabad,2026-03-11,Dine-in,At-Risk
CUST000532,Lahore,2026-08-09,Takeaway,Occasional
CUST000533,Faisalabad,2026-09-15,Dine-in,New
CUST000534,Peshawar,2026-01-12,Third-Party Delivery,Frequent
CUST000535,Multan,2026-08-28,Website/App,New
CUST000536,Peshawar,2025-09-13,Takeaway,Frequent
CUST000537,Quetta,2025-12-20,Third-Party Delivery,Occasional
CUST000538,Sialkot,2026-03-18,Third-Party Delivery,Promotion-Driven
CUST000539,Sialkot,2025-12-02,Dine-in,High-Value Loyal
CUST000540,Faisalabad,2026-08-19,Third-Party Delivery,Occasional
CUST000541,,2026-03-25,Website/App,At-Risk
CUST000542,Karachi,2026-05-18,Dine-in,Promotion-Driven
CUST000543,Sialkot,2026-06-08,Takeaway,Frequent
CUST000544,Lahore,2026-09-11,Dine-in,New
CUST000545,Multan,2026-09-23,Dine-in,New
CUST000546,Multan,2026-08-27,Dine-in,New
CUST000547,Rawalpindi,2026-01-13,Takeaway,At-Risk
CUST000548,Lahore,2026-09-08,Dine-in,New
CUST000549,Islamabad,2025-11-16,Dine-in,High-Value Loyal
CUST000550,Hyderabad,2026-01-28,Website/App,At-Risk
CUST000551,Hyderabad,2026-09-15,Takeaway,New
CUST000552,Lahore,2026-01-21,Third-Party Delivery,Frequent
CUST000553,Sialkot,2025-12-21,Takeaway,Occasional
CUST000554,Multan,2026-09-01,Third-Party Delivery,New
CUST000555,Quetta,2025-12-19,Takeaway,High-Value Loyal
CUST000556,Hyderabad,2026-09-23,Dine-in,New
CUST000557,Rawalpindi,2026-09-17,Third-Party Delivery,New
CUST000558,Islamabad,2025-09-12,Third-Party Delivery,At-Risk
CUST000559,Sialkot,2025-12-01,Website/App,Promotion-Driven
CUST000560,Multan,2026-08-03,Dine-in,Frequent
CUST000561,Multan,2026-02-24,Dine-in,High-Value Loyal
CUST000562,Faisalabad,2026-04-07,Third-Party Delivery,Occasional
CUST000563,Rawalpindi,2026-05-11,Takeaway,At-Risk
CUST000564,Sialkot,2026-09-16,Third-Party Delivery,New
CUST000565,Hyderabad,2026-07-19,Website/App,Frequent
CUST000566,Quetta,2026-09-03,Website/App,New
CUST000567,Rawalpindi,2026-07-30,Dine-in,Occasional
CUST000568,Hyderabad,2026-04-08,Dine-in,Frequent
CUST000569,Lahore,2026-03-17,Dine-in,High-Value Loyal
CUST000570,Islamabad,2026-09-09,Dine-in,At-Risk
CUST000571,Lahore,2026-09-21,Dine-in,New
CUST000572,,2025-12-28,Website/App,Promotion-Driven
CUST000573,Quetta,2025-11-21,Dine-in,Occasional
CUST000574,Karachi,2026-09-01,Dine-in,New
CUST000575,Quetta,2025-12-02,Dine-in,Occasional
CUST000576,Hyderabad,2026-01-03,Dine-in,Promotion-Driven
CUST000577,Peshawar,2026-07-05,Dine-in,Occasional
CUST000578,Multan,2026-05-24,Third-Party Delivery,Promotion-Driven
CUST000579,Faisalabad,2026-02-04,Takeaway,High-Value Loyal
CUST000580,Multan,2026-03-30,Takeaway,Occasional
CUST000581,Faisalabad,2026-05-10,Website/App,At-Risk
CUST000582,Multan,2026-04-28,Website/App,Promotion-Driven
CUST000583,Rawalpindi,2026-09-10,Takeaway,New
CUST000584,Multan,2026-08-16,Dine-in,Promotion-Driven
CUST000585,Karachi,2026-05-08,Website/App,Frequent
CUST000586,Lahore,2026-01-16,Takeaway,Promotion-Driven
CUST000587,Faisalabad,2026-01-27,Dine-in,Occasional
CUST000588,Sialkot,2026-07-25,Third-Party Delivery,High-Value Loyal
CUST000589,Islamabad,2026-09-15,Website/App,New
CUST000590,Islamabad,2026-09-15,Website/App,New
CUST000591,Quetta,2025-11-26,Takeaway,High-Value Loyal
CUST000592,Sialkot,2025-09-30,Third-Party Delivery,Frequent
CUST000593,Peshawar,2026-08-04,Dine-in,Occasional
CUST000594,Faisalabad,2025-11-06,Dine-in,Occasional
CUST000595,Sialkot,2026-01-08,Dine-in,Promotion-Driven
CUST000596,Karachi,2025-09-30,Dine-in,Frequent
CUST000597,Islamabad,2026-08-15,Third-Party Delivery,Promotion-Driven
CUST000598,Hyderabad,2026-05-01,Third-Party Delivery,Promotion-Driven
CUST000599,Karachi,2026-09-01,Dine-in,New
CUST000600,Hyderabad,2025-11-02,Dine-in,At-Risk
CUST000601,Faisalabad,2025-11-06,Takeaway,Promotion-Driven
CUST000602,Rawalpindi,2026-08-31,Dine-in,New
CUST000603,Karachi,2026-04-04,Website/App,Frequent
CUST000604,Faisalabad,2025-12-19,Website/App,Occasional
CUST000605,Multan,2026-08-05,Takeaway,At-Risk
CUST000606,Sialkot,2026-05-28,Third-Party Delivery,Promotion-Driven
CUST000607,Islamabad,2026-08-24,Dine-in,Frequent
CUST000608,Peshawar,2026-04-25,Dine-in,At-Risk
CUST000609,Islamabad,2026-06-01,Dine-in,Promotion-Driven
CUST000610,Quetta,2026-09-20,Takeaway,New
CUST000611,Karachi,2025-11-07,Takeaway,At-Risk
CUST000612,Sialkot,2025-12-29,Takeaway,At-Risk
CUST000613,Lahore,2025-11-24,Dine-in,Occasional
CUST000614,Karachi,2026-01-31,Website/App,At-Risk
CUST000615,Karachi,2025-10-30,Takeaway,At-Risk
CUST000616,Peshawar,2026-01-01,Dine-in,Occasional
CUST000617,Peshawar,2026-09-01,Dine-in,New
CUST000618,Islamabad,2026-04-30,Dine-in,Occasional
CUST000619,Faisalabad,2025-10-03,Website/App,At-Risk
CUST000620,Hyderabad,2026-09-22,Website/App,New
CUST000621,Faisalabad,2025-08-27,Dine-in,Promotion-Driven
CUST000622,Hyderabad,2026-09-14,Website/App,New
CUST000623,Quetta,2026-09-19,Third-Party Delivery,New
CUST000624,Hyderabad,2026-06-22,Takeaway,Occasional
CUST000625,Hyderabad,2026-08-20,Takeaway,Promotion-Driven
CUST000626,Islamabad,2026-04-08,Third-Party Delivery,At-Risk
CUST000627,Islamabad,2025-09-21,Dine-in,Occasional
CUST000628,Hyderabad,2025-08-06,Website/App,Promotion-Driven
CUST000629,,2026-05-20,Dine-in,Occasional
CUST000630,Hyderabad,2025-12-23,Website/App,Occasional
CUST000631,Rawalpindi,2026-03-28,Website/App,Occasional
CUST000632,Lahore,2026-04-02,Takeaway,High-Value Loyal
CUST000633,Rawalpindi,2026-03-13,Third-Party Delivery,Occasional
CUST000634,Islamabad,2026-01-21,Dine-in,At-Risk
CUST000635,Quetta,2025-11-02,Dine-in,Promotion-Driven
CUST000636,Rawalpindi,2025-08-26,Dine-in,Promotion-Driven
CUST000637,Lahore,2025-12-07,Website/App,Promotion-Driven
CUST000638,Lahore,2026-04-01,Website/App,At-Risk
CUST000639,Hyderabad,2025-09-27,Takeaway,At-Risk
CUST000640,Sialkot,2026-09-24,Website/App,Promotion-Driven
CUST000641,Peshawar,2025-09-02,Website/App,Occasional
CUST000642,Islamabad,2026-02-21,Website/App,Occasional
CUST000643,Peshawar,2026-09-21,Website/App,New
CUST000644,Multan,2026-05-22,Website/App,Promotion-Driven
CUST000645,Peshawar,2026-06-18,Takeaway,Occasional
CUST000646,Sialkot,2026-07-17,Third-Party Delivery,At-Risk
CUST000647,Multan,2025-08-27,Website/App,At-Risk
CUST000648,Multan,2025-10-16,Dine-in,Promotion-Driven
CUST000649,Hyderabad,2026-08-29,Dine-in,New
CUST000650,Sialkot,2026-05-15,Takeaway,Frequent
CUST000651,Karachi,2026-01-02,Takeaway,Frequent
CUST000652,Islamabad,2025-09-12,Third-Party Delivery,Frequent
CUST000653,Karachi,2026-09-20,Dine-in,New
CUST000654,Islamabad,2026-08-30,Third-Party Delivery,New
CUST000655,Karachi,2026-09-04,Takeaway,New
CUST000656,Faisalabad,2026-06-01,Website/App,Occasional
CUST000657,Rawalpindi,2026-09-08,Third-Party Delivery,Frequent
CUST000658,Faisalabad,2026-06-12,Website/App,High-Value Loyal
CUST000659,Peshawar,2025-11-23,Third-Party Delivery,Occasional
CUST000660,Sialkot,2026-09-01,Website/App,Occasional
CUST000661,Quetta,2026-04-24,Dine-in,Promotion-Driven
CUST000662,Multan,2026-02-10,Takeaway,Frequent
CUST000663,Faisalabad,2026-03-18,Website/App,Occasional
CUST000664,Multan,2026-03-14,Takeaway,Occasional
CUST000665,Quetta,2025-12-30,Dine-in,Frequent
CUST000666,Quetta,2026-05-28,Website/App,Occasional
CUST000667,Quetta,2026-03-07,Dine-in,High-Value Loyal
CUST000668,Multan,2026-01-03,Dine-in,At-Risk
CUST000669,Sialkot,2026-05-18,Dine-in,Occasional
CUST000670,Karachi,2026-06-13,Third-Party Delivery,At-Risk
CUST000671,Faisalabad,2025-08-30,Website/App,Occasional
CUST000672,Faisalabad,2026-06-08,Dine-in,At-Risk
CUST000673,Quetta,2026-08-13,Website/App,High-Value Loyal
CUST000674,Peshawar,2025-09-19,Third-Party Delivery,Occasional
CUST000675,Islamabad,2026-09-17,Third-Party Delivery,New
CUST000676,Sialkot,2026-06-16,Dine-in,Promotion-Driven
CUST000677,Islamabad,2025-11-16,Takeaway,High-Value Loyal
CUST000678,Hyderabad,2026-09-02,Dine-in,New
CUST000679,Quetta,2026-09-18,Dine-in,New
CUST000680,Faisalabad,2025-11-30,Website/App,Promotion-Driven
CUST000681,Faisalabad,2025-10-27,Third-Party Delivery,At-Risk
CUST000682,Karachi,2026-09-21,Takeaway,New
CUST000683,Lahore,2025-10-19,Dine-in,Occasional
CUST000684,Quetta,2025-08-01,Third-Party Delivery,Occasional
CUST000685,Faisalabad,2026-02-25,Dine-in,Frequent
CUST000686,Hyderabad,2026-09-01,Website/App,New
CUST000687,Islamabad,2026-05-31,Website/App,Frequent
CUST000688,Karachi,2026-03-28,Dine-in,Occasional
CUST000689,Multan,2026-09-22,Takeaway,New
CUST000690,Lahore,2025-11-26,Dine-in,At-Risk
CUST000691,Peshawar,2025-12-25,Dine-in,Occasional
CUST000692,Quetta,2026-07-27,Website/App,At-Risk
CUST000693,Islamabad,2025-12-22,Website/App,Occasional
CUST000694,Lahore,2026-07-25,Takeaway,Occasional
CUST000695,Rawalpindi,2026-03-20,Dine-in,Frequent
CUST000696,Quetta,2026-09-02,Takeaway,New
CUST000697,Quetta,2026-08-25,Dine-in,New
CUST000698,Rawalpindi,2025-12-13,Third-Party Delivery,Occasional
CUST000699,Peshawar,2026-09-07,Takeaway,Occasional
CUST000700,Quetta,2026-09-09,Dine-in,Occasional
CUST000701,Quetta,2026-09-05,Third-Party Delivery,New
CUST000702,Islamabad,2026-07-04,Dine-in,Frequent
CUST000703,Peshawar,2026-09-15,Takeaway,Occasional
CUST000704,Faisalabad,2025-11-09,Dine-in,Occasional
CUST000705,Peshawar,2026-03-05,Takeaway,Promotion-Driven
CUST000706,Karachi,2025-09-27,Third-Party Delivery,Promotion-Driven
CUST000707,Islamabad,2026-05-05,Takeaway,Occasional
CUST000708,Peshawar,2025-11-23,Dine-in,Occasional
CUST000709,Rawalpindi,2026-06-27,Dine-in,Frequent
CUST000710,Rawalpindi,2025-10-15,Takeaway,Occasional
CUST000711,Faisalabad,2025-12-14,Website/App,At-Risk
CUST000712,Quetta,2025-10-11,Dine-in,Occasional
CUST000713,Quetta,2025-09-05,Dine-in,Frequent
CUST000714,Sialkot,2025-08-30,Dine-in,High-Value Loyal
CUST000715,Rawalpindi,2025-10-23,Dine-in,Promotion-Driven
CUST000716,Lahore,2026-09-09,Dine-in,Occasional
CUST000717,Quetta,2026-01-04,Dine-in,Occasional
CUST000718,Peshawar,2026-05-31,Website/App,At-Risk
CUST000719,Faisalabad,2026-08-28,Takeaway,New
CUST000720,Quetta,2026-05-18,Website/App,Occasional
CUST000721,Peshawar,2025-12-25,Dine-in,Frequent
CUST000722,Sialkot,2026-03-12,Third-Party Delivery,At-Risk
CUST000723,,2025-10-02,Dine-in,High-Value Loyal
CUST000724,Hyderabad,2026-03-27,Takeaway,Frequent
CUST000725,Quetta,2026-09-14,Website/App,New
CUST000726,Peshawar,2026-07-24,Third-Party Delivery,Frequent
CUST000727,Hyderabad,2026-02-22,Third-Party Delivery,Occasional
CUST000728,Faisalabad,2025-12-17,Takeaway,High-Value Loyal
CUST000729,Multan,2026-09-06,Third-Party Delivery,New
CUST000730,Islamabad,2026-04-09,Website/App,Promotion-Driven
CUST000731,Peshawar,2026-03-12,Takeaway,Frequent
CUST000732,Quetta,2025-09-10,Dine-in,Occasional
CUST000733,Faisalabad,2026-06-02,Takeaway,Occasional
CUST000734,Sialkot,2026-08-26,Third-Party Delivery,New
CUST000735,Peshawar,2026-03-09,Third-Party Delivery,Promotion-Driven
CUST000736,Multan,2026-09-13,Dine-in,New
CUST000737,Faisalabad,2026-06-05,Dine-in,Occasional
CUST000738,Multan,2025-12-06,Third-Party Delivery,Frequent
CUST000739,Multan,2025-08-13,Third-Party Delivery,Promotion-Driven
CUST000740,Hyderabad,2025-09-15,Website/App,At-Risk
CUST000741,Sialkot,2025-11-25,Dine-in,Frequent
CUST000742,,2026-07-11,Website/App,High-Value Loyal
CUST000743,,2026-05-21,Dine-in,At-Risk
CUST000744,Hyderabad,2026-09-23,Dine-in,New
CUST000745,Rawalpindi,2026-08-26,Dine-in,At-Risk
CUST000746,Sialkot,2026-07-10,Website/App,Frequent
CUST000747,Karachi,2026-09-15,Dine-in,New
CUST000748,Karachi,2026-05-22,Dine-in,At-Risk
CUST000749,Peshawar,2025-08-20,Dine-in,Frequent
CUST000750,Sialkot,2026-08-25,Website/App,Frequent
CUST000751,Faisalabad,2026-09-18,Takeaway,New
CUST000752,Peshawar,2026-03-28,Takeaway,Occasional
CUST000753,Karachi,2026-04-22,Website/App,Promotion-Driven
CUST000754,Lahore,2026-06-29,Dine-in,Occasional
CUST000755,Faisalabad,2026-03-14,Website/App,Occasional
CUST000756,Karachi,2025-12-20,Takeaway,High-Value Loyal
CUST000757,Hyderabad,2026-09-05,Takeaway,New
CUST000758,Faisalabad,2026-03-11,Dine-in,Occasional
CUST000759,Karachi,2026-06-21,Third-Party Delivery,High-Value Loyal
CUST000760,Karachi,2026-09-20,Website/App,Occasional
CUST000761,Hyderabad,2026-04-08,Dine-in,Occasional
CUST000762,Hyderabad,2025-09-15,Takeaway,At-Risk
CUST000763,Karachi,2026-03-28,Takeaway,Promotion-Driven
CUST000764,Islamabad,2026-01-25,Website/App,Frequent
CUST000765,Karachi,2026-02-25,Dine-in,Frequent
CUST000766,Faisalabad,2026-01-17,Takeaway,At-Risk
CUST000767,Multan,2026-01-11,Dine-in,Occasional
CUST000768,Islamabad,2026-07-09,Takeaway,Promotion-Driven
CUST000769,Islamabad,2025-09-22,Takeaway,Occasional
CUST000770,Faisalabad,2025-10-21,Third-Party Delivery,Promotion-Driven
CUST000771,Islamabad,2026-09-10,Website/App,New
CUST000772,Multan,2026-09-08,Website/App,New
CUST000773,Lahore,2025-12-25,Takeaway,Promotion-Driven
CUST000774,Rawalpindi,2026-09-11,Website/App,New
CUST000775,Rawalpindi,2026-09-20,Third-Party Delivery,Frequent
CUST000776,Karachi,2026-08-24,Website/App,High-Value Loyal
CUST000777,Islamabad,2026-09-22,Dine-in,New
CUST000778,Quetta,2026-03-20,Dine-in,Promotion-Driven
CUST000779,Sialkot,2025-09-14,Dine-in,Occasional
CUST000780,Quetta,2026-01-08,Third-Party Delivery,Occasional
CUST000781,Multan,2025-12-07,Dine-in,At-Risk
CUST000782,Quetta,2026-01-12,Takeaway,High-Value Loyal
CUST000783,Hyderabad,2025-09-28,Third-Party Delivery,Frequent
CUST000784,Quetta,2026-08-30,Takeaway,Frequent
CUST000785,Sialkot,2026-08-27,Website/App,New
CUST000786,Islamabad,2026-04-20,Third-Party Delivery,Frequent
CUST000787,,2025-07-31,Third-Party Delivery,Occasional
CUST000788,Islamabad,2026-07-02,Dine-in,Occasional
CUST000789,Sialkot,2026-09-09,Website/App,New
CUST000790,Lahore,2026-02-27,Third-Party Delivery,Occasional
CUST000791,Peshawar,2025-08-27,Dine-in,Occasional
CUST000792,Multan,2025-11-04,Dine-in,Frequent
CUST000793,Sialkot,2026-04-22,Takeaway,Frequent
CUST000794,Rawalpindi,2026-02-01,Dine-in,Occasional
CUST000795,Karachi,2026-08-30,Dine-in,New
CUST000796,Sialkot,2026-09-03,Dine-in,New
CUST000797,Hyderabad,2026-08-30,Dine-in,New
CUST000798,Faisalabad,2025-08-26,Dine-in,Frequent
CUST000799,Peshawar,2025-11-12,Website/App,High-Value Loyal
CUST000800,Islamabad,2025-12-14,Takeaway,Occasional
CUST000801,Islamabad,2026-09-19,Takeaway,New
CUST000802,Rawalpindi,2025-12-25,Dine-in,At-Risk
CUST000803,Faisalabad,2026-03-12,Dine-in,Occasional
CUST000804,Faisalabad,2026-07-23,Dine-in,High-Value Loyal
CUST000805,Faisalabad,2026-04-05,Dine-in,Occasional
CUST000806,Karachi,2026-09-23,Website/App,New
CUST000807,Peshawar,2026-09-04,Dine-in,New
CUST000808,Multan,2026-09-13,Takeaway,At-Risk
CUST000809,Peshawar,2025-11-30,Third-Party Delivery,Occasional
CUST000810,Lahore,2026-07-29,Dine-in,At-Risk
CUST000811,Karachi,2025-10-20,Takeaway,High-Value Loyal
CUST000812,Karachi,2026-01-06,Dine-in,Frequent
CUST000813,Multan,2026-05-09,Third-Party Delivery,At-Risk
CUST000814,Multan,2026-09-06,Takeaway,New
CUST000815,Quetta,2026-02-24,Dine-in,Promotion-Driven
CUST000816,Multan,2025-09-16,Dine-in,High-Value Loyal
CUST000817,Karachi,2025-11-23,Dine-in,High-Value Loyal
CUST000818,Islamabad,2025-09-27,Dine-in,Occasional
CUST000819,Multan,2026-03-24,Website/App,Promotion-Driven
CUST000820,Faisalabad,2025-09-29,Dine-in,Occasional
CUST000821,Faisalabad,2026-06-27,Third-Party Delivery,High-Value Loyal
CUST000822,Hyderabad,2026-09-08,Takeaway,New
CUST000823,Sialkot,2026-08-01,Takeaway,Occasional
CUST000824,Lahore,2025-12-27,Third-Party Delivery,Frequent
CUST000825,Peshawar,2026-04-17,Takeaway,At-Risk
CUST000826,Islamabad,2026-07-27,Website/App,Frequent
CUST000827,Islamabad,2025-12-17,Dine-in,High-Value Loyal
CUST000828,Rawalpindi,2026-02-28,Website/App,Promotion-Driven
CUST000829,Quetta,2026-04-04,Dine-in,Occasional
CUST000830,Peshawar,2026-03-29,Dine-in,At-Risk
CUST000831,Rawalpindi,2025-12-02,Takeaway,Frequent
CUST000832,Faisalabad,2026-09-06,Dine-in,New
CUST000833,Rawalpindi,2025-10-13,Takeaway,Promotion-Driven
CUST000834,Rawalpindi,2026-02-12,Takeaway,High-Value Loyal
CUST000835,Lahore,2025-11-05,Takeaway,Frequent
CUST000836,Quetta,2026-06-02,Third-Party Delivery,Frequent
CUST000837,Peshawar,2026-04-17,Dine-in,Frequent
CUST000838,Quetta,2026-08-17,Takeaway,Occasional
CUST000839,Hyderabad,2025-10-08,Dine-in,Promotion-Driven
CUST000840,Multan,2025-09-04,Takeaway,High-Value Loyal
CUST000841,Peshawar,2026-08-30,Website/App,New
CUST000842,Peshawar,2026-09-08,Third-Party Delivery,Occasional
CUST000843,Sialkot,2026-02-28,Dine-in,At-Risk
CUST000844,Peshawar,2026-01-21,Takeaway,Frequent
CUST000845,Quetta,2026-09-07,Takeaway,At-Risk
CUST000846,Sialkot,2026-04-16,Takeaway,Frequent
CUST000847,Islamabad,2025-12-14,Third-Party Delivery,Promotion-Driven
CUST000848,Rawalpindi,2026-09-23,Dine-in,New
CUST000849,Islamabad,2025-12-22,Dine-in,Frequent
CUST000850,Multan,2026-09-14,Takeaway,New
CUST000851,Multan,2026-05-27,Website/App,Frequent
CUST000852,Sialkot,2026-05-23,Dine-in,Frequent
CUST000853,Peshawar,2026-09-08,Takeaway,New
CUST000854,Hyderabad,2025-10-15,Dine-in,At-Risk
CUST000855,Faisalabad,2026-03-16,Dine-in,High-Value Loyal
CUST000856,Hyderabad,2026-05-02,Dine-in,At-Risk
