rating_id,customer_id,item_id,restaurant_id,order_id,rating,review_date
RATE0000388,CUST000058,M0148,R005,ORD0001719,4,2026-08-24
RATE0000389,CUST001834,M0105,R012,ORD0007872,4,2026-08-25
RATE0000390,CUST003893,M0063,R008,ORD0007721,5,2026-09-13
RATE0000391,CUST003467,M0053,R006,ORD0001406,3,2026-09-01
RATE0000392,CUST000439,M0086,R011,ORD0001264,5,2026-03-10
RATE0000393,CUST003813,M0073,R010,ORD0007931,4,2026-08-20
RATE0000394,CUST000565,M0060,R019,ORD0008483,4,2026-09-07
RATE0000395,CUST000130,M0079,R010,ORD0004325,4,2026-09-20
RATE0000396,CUST002166,M0149,R002,ORD0003428,4,2026-08-14
RATE0000397,CUST002170,M0080,R001,ORD0004247,4,2026-09-19
RATE0000398,CUST003216,M0103,R002,ORD0001292,4,2026-04-18
RATE0000399,CUST000358,M0074,R005,ORD0008490,4,2026-09-28
RATE0000400,CUST001372,M0108,R008,ORD0002524,4,2026-01-28
RATE0000401,CUST001309,M0150,R005,ORD0002380,4,2026-07-14
RATE0000402,CUST003626,M0123,R020,ORD0000807,4,2025-11-16
RATE0000403,CUST002712,M0123,R012,ORD0000160,3,2026-09-14
RATE0000404,CUST000647,M0092,R016,ORD0004199,3,2026-02-03
RATE0000405,CUST002687,M0120,R009,ORD0001811,4,2026-05-26
RATE0000406,CUST001906,M0046,R016,ORD0003977,3,2025-11-20
RATE0000407,CUST003224,M0124,R012,ORD0008995,4,2026-09-18
RATE0000408,CUST001498,M0092,R013,ORD0001731,4,2026-04-23
RATE0000409,CUST003066,M0063,R008,ORD0008796,5,2026-07-27
RATE0000410,CUST000649,M0051,R009,ORD0000193,3,2026-08-30
RATE0000411,CUST002530,M0120,R009,ORD0008964,5,2026-05-25
RATE0000412,CUST003957,M0112,R016,ORD0003146,4,2026-09-12
RATE0000413,CUST002465,M0120,R004,ORD0004175,4,2026-06-16
RATE0000414,CUST000109,M0009,R019,ORD0007727,4,2026-06-13
RATE0000415,CUST002787,M0098,R020,ORD0006369,4,2026-07-19
RATE0000416,CUST002810,M0137,R006,ORD0000158,4,2026-08-18
RATE0000417,CUST001101,M0133,R016,ORD0008343,3,2026-04-21
RATE0000418,CUST001345,M0126,R018,ORD0007553,3,2026-05-20
RATE0000419,CUST001942,M0090,R013,ORD0003110,5,2026-09-04
RATE0000420,CUST003030,M0134,R019,ORD0008078,4,2026-09-05
RATE0000421,CUST002743,M0006,R001,ORD0008563,4,2026-08-25
RATE0000422,CUST003929,M0146,R004,ORD0003118,4,2026-07-11
RATE0000423,CUST000906,M0088,R020,ORD0007395,3,2026-07-20
RATE0000424,CUST002072,M0121,R009,ORD0001119,4,2026-06-14
RATE0000425,CUST003493,M0120,R001,ORD0003915,3,2026-09-25
RATE0000426,CUST002994,M0128,R012,ORD0002710,3,2026-04-05
RATE0000427,CUST002200,M0014,R006,ORD0003603,4,2026-09-19
RATE0000428,CUST003948,M0004,R005,ORD0004506,4,2026-06-22
RATE0000429,CUST003448,M0094,R014,ORD0003845,4,2026-09-11
RATE0000430,CUST001845,M0135,R005,ORD0008593,4,2026-09-07
RATE0000431,CUST003964,M0135,R006,ORD0000747,2,2026-08-15
RATE0000432,CUST002727,M0120,R016,ORD0001185,3,2026-09-16
RATE0000433,CUST000641,M0094,R017,ORD0000364,4,2026-08-20
RATE0000434,CUST000230,M0064,R008,ORD0002365,5,2026-08-08
RATE0000435,CUST000247,M0120,R001,ORD0005620,5,2026-06-20
RATE0000436,CUST000392,M0138,R008,ORD0005652,4,2025-11-25
RATE0000437,CUST000776,M0046,R011,ORD0006015,4,2026-09-19
RATE0000438,CUST000326,M0137,R005,ORD0005629,4,2026-07-28
RATE0000439,CUST002569,M0133,R008,ORD0006251,4,2026-09-17
RATE0000440,CUST003037,M0036,R013,ORD0001452,4,2026-09-05
RATE0000441,CUST003842,M0148,R018,ORD0004495,5,2026-04-29
RATE0000442,CUST002397,M0094,R016,ORD0008941,4,2026-09-24
RATE0000443,CUST000945,M0072,R014,ORD0006507,5,2026-08-20
RATE0000444,CUST001847,M0094,R004,ORD0008460,4,2026-02-28
RATE0000445,CUST003857,M0105,R011,ORD0006695,4,2026-05-05
RATE0000446,CUST000841,M0144,R017,ORD0002752,5,2026-09-18
RATE0000447,CUST001547,M0136,R003,ORD0005058,5,2025-11-14
RATE0000448,CUST002192,M0003,R009,ORD0002126,5,2026-08-14
RATE0000449,CUST003433,M0079,R009,ORD0005721,5,2026-09-08
RATE0000450,CUST001407,M0006,R016,ORD0007532,4,2025-12-12
RATE0000451,CUST000897,M0081,R017,ORD0001183,4,2026-09-20
RATE0000452,CUST003361,M0081,R007,ORD0001204,3,2026-01-23
RATE0000453,CUST001481,M0046,R009,ORD0001740,4,2026-07-31
RATE0000454,CUST000548,M0113,R014,ORD0002570,5,2026-09-24
RATE0000455,CUST000793,M0120,R010,ORD0007277,4,2026-04-29
RATE0000456,CUST002656,M0005,R016,ORD0007460,3,2026-01-24
RATE0000457,CUST000883,M0037,R004,ORD0005594,5,2026-09-17
RATE0000458,CUST001402,M0004,R005,ORD0000203,4,2026-08-28
RATE0000459,CUST000277,M0070,R001,ORD0004133,5,2026-07-11
RATE0000460,CUST001496,M0064,R016,ORD0003583,4,2026-07-10
RATE0000461,CUST003748,M0136,R013,ORD0001009,5,2026-06-17
RATE0000462,CUST000405,M0063,R013,ORD0007098,5,2026-01-04
RATE0000463,CUST003007,M0057,R002,ORD0008709,3,2026-09-27
RATE0000464,CUST000268,M0079,R006,ORD0005954,4,2026-07-03
RATE0000465,CUST001333,M0135,R012,ORD0004215,3,2025-11-01
RATE0000466,CUST002155,M0029,R020,ORD0004672,4,2026-07-02
RATE0000467,CUST000146,M0099,R016,ORD0000737,5,2026-05-29
RATE0000468,CUST000204,M0042,R016,ORD0006425,5,2026-06-19
RATE0000469,CUST003985,M0051,R006,ORD0003075,4,2026-07-07
RATE0000470,CUST001161,M0055,R002,ORD0001821,4,2026-09-15
RATE0000471,CUST003904,M0094,R008,ORD0002452,4,2026-05-01
RATE0000472,CUST002982,M0064,R018,ORD0003637,4,2026-09-05
RATE0000473,CUST003437,M0057,R018,ORD0001819,4,2026-07-02
RATE0000474,CUST003638,M0079,R015,ORD0005303,4,2026-09-13
RATE0000475,CUST000685,M0130,R004,ORD0000941,4,2026-06-24
RATE0000476,CUST001873,M0138,R019,ORD0005412,5,2026-03-11
RATE0000477,CUST003783,M0134,R010,ORD0007315,4,2025-11-25
RATE0000478,CUST001929,M0136,R018,ORD0005253,4,2026-08-10
RATE0000479,CUST003395,M0041,R018,ORD0007359,5,2026-09-25
RATE0000480,CUST001861,M0107,R008,ORD0004510,5,2026-02-11
RATE0000481,CUST002720,M0112,R013,ORD0006791,4,2026-09-16
RATE0000482,CUST000039,M0002,R016,ORD0008499,4,2026-08-27
RATE0000483,CUST000182,M0075,R020,ORD0001700,5,2026-08-30
RATE0000484,CUST000709,M0122,R014,ORD0007136,5,2026-07-20
RATE0000485,CUST002378,M0121,R017,ORD0007078,4,2026-03-24
RATE0000486,CUST002084,M0081,R018,ORD0003796,4,2026-09-17
RATE0000487,CUST000800,M0053,R017,ORD0004404,3,2026-08-11
RATE0000488,CUST001179,M0010,R010,ORD0002046,4,2026-09-11
RATE0000489,CUST002687,M0037,R009,ORD0001562,4,2026-08-02
RATE0000490,CUST002355,M0135,R014,ORD0001253,3,2026-09-19
RATE0000491,CUST002296,M0046,R018,ORD0003830,4,2026-07-13
RATE0000492,CUST002952,M0081,R019,ORD0004057,4,2026-07-21
RATE0000493,CUST003827,M0018,R001,ORD0005775,3,2026-05-22
RATE0000494,CUST000502,M0012,R016,ORD0002029,4,2026-09-25
RATE0000495,CUST001308,M0133,R004,ORD0007865,3,2026-09-25
RATE0000496,CUST002427,M0073,R015,ORD0000789,5,2026-09-12
RATE0000497,CUST003231,M0064,R006,ORD0001308,5,2026-09-08
RATE0000498,CUST002360,M0010,R016,ORD0007173,5,2026-08-01
RATE0000499,CUST001118,M0053,R005,ORD0006197,3,2026-09-24
RATE0000500,CUST003223,M0133,R017,ORD0001560,4,2026-08-18
RATE0000501,CUST003613,M0136,R011,ORD0008227,4,2026-08-22
RATE0000502,CUST001383,M0019,R012,ORD0004999,4,2026-08-05
RATE0000503,CUST001156,M0135,R001,ORD0002911,5,2026-07-27
RATE0000504,CUST003991,M0105,R013,ORD0002212,5,2025-12-14
RATE0000505,CUST001610,M0111,R012,ORD0003741,4,2026-07-14
RATE0000506,CUST001836,M0120,R007,ORD0002647,4,2026-06-23
RATE0000507,CUST001356,M0081,R002,ORD0008910,3,2026-08-24
RATE0000508,CUST002675,M0135,R010,ORD0005242,4,2026-06-03
RATE0000509,CUST003471,M0016,R005,ORD0003778,3,2026-09-14
RATE0000510,CUST001542,M0041,R004,ORD0003468,4,2026-04-26
RATE0000511,CUST003023,M0009,R001,ORD0008839,4,2026-06-19
RATE0000512,CUST000592,M0054,R010,ORD0000044,3,2026-05-25
RATE0000513,CUST003740,M0053,R010,ORD0004092,3,2026-09-21
RATE0000514,CUST001838,M0051,R017,ORD0004571,5,2026-09-26
RATE0000515,CUST003101,M0087,R017,ORD0001390,4,2026-03-27
RATE0000516,CUST000208,M0121,R014,ORD0001720,4,2026-07-25
RATE0000517,CUST002287,M0105,R015,ORD0006083,4,2026-05-08
RATE0000518,CUST001601,M0133,R013,ORD0004413,4,2026-01-13
RATE0000519,CUST003847,M0051,R015,ORD0002453,4,2026-06-22
RATE0000520,CUST000247,M0081,R001,ORD0005620,4,2026-06-21
RATE0000521,CUST003523,M0151,R019,ORD0001697,5,2026-05-09
RATE0000522,CUST002774,M0143,R018,ORD0001567,4,2026-05-27
RATE0000523,CUST001859,M0113,R007,ORD0008931,5,2026-09-21
RATE0000524,CUST003127,M0052,R006,ORD0003648,3,2026-06-17
RATE0000525,CUST000258,M0079,R001,ORD0001835,3,2026-08-23
RATE0000526,CUST000058,M0051,R015,ORD0001256,3,2026-07-24
RATE0000527,CUST001781,M0010,R003,ORD0007525,4,2026-06-21
RATE0000528,CUST000158,M0051,R015,ORD0003145,3,2026-08-03
RATE0000529,CUST002792,M0075,R020,ORD0008487,4,2026-08-27
RATE0000530,CUST003401,M0091,R001,ORD0000077,5,2026-03-17
RATE0000531,CUST002575,M0032,R013,ORD0004890,5,2026-06-23
RATE0000532,CUST002061,M0152,R002,ORD0003876,3,2026-08-12
RATE0000533,CUST003123,M0021,R017,ORD0007318,3,2026-08-10
RATE0000534,CUST000466,M0105,R013,ORD0008047,5,2026-08-06
RATE0000535,CUST003102,M0001,R018,ORD0007432,4,2026-06-21
RATE0000536,CUST000866,M0153,R010,ORD0005722,4,2026-08-19
RATE0000537,CUST002943,M0082,R012,ORD0005978,4,2026-03-13
RATE0000538,CUST003471,M0067,R005,ORD0000189,4,2026-09-13
RATE0000539,CUST000654,M0121,R013,ORD0006826,4,2026-09-25
RATE0000540,CUST001151,M0102,R002,ORD0006891,3,2026-05-12
RATE0000541,CUST001071,M0135,R010,ORD0004598,4,2026-07-03
RATE0000542,CUST000721,M0037,R017,ORD0005871,5,2026-03-30
RATE0000543,CUST002680,M0095,R006,ORD0002027,3,2026-07-23
RATE0000544,CUST003668,M0093,R004,ORD0006185,5,2025-12-24
RATE0000545,CUST002639,M0051,R014,ORD0005764,3,2026-08-15
RATE0000546,CUST002997,M0135,R013,ORD0005378,3,2026-08-16
RATE0000547,CUST002072,M0016,R009,ORD0007353,4,2026-08-31
RATE0000548,CUST000091,M0085,R008,ORD0004280,4,2026-04-06
RATE0000549,CUST002074,M0137,R012,ORD0003811,2,2026-06-15
RATE0000550,CUST002825,M0101,R010,ORD0002052,4,2026-04-27
RATE0000551,CUST003291,M0006,R017,ORD0002582,5,2026-09-22
RATE0000552,CUST002691,M0138,R017,ORD0000519,5,2026-09-20
RATE0000553,CUST002916,M0105,R018,ORD0001358,5,2026-08-04
RATE0000554,CUST003095,M0001,R014,ORD0005604,4,2026-04-07
RATE0000555,CUST003935,M0045,R005,ORD0005932,5,2026-08-13
RATE0000556,CUST003260,M0054,R006,ORD0006553,5,2026-09-15
RATE0000557,CUST003053,M0139,R007,ORD0007870,5,2026-09-23
RATE0000558,CUST001859,M0032,R017,ORD0006646,4,2026-07-11
RATE0000559,CUST000027,M0117,R016,ORD0004668,3,2026-09-12
RATE0000560,CUST003145,M0090,R019,ORD0000629,3,2025-12-28
RATE0000561,CUST000614,M0105,R011,ORD0001734,4,2026-02-27
RATE0000562,CUST003100,M0079,R004,ORD0008251,5,2026-08-09
RATE0000563,CUST002873,M0072,R020,ORD0007630,4,2026-04-29
RATE0000564,CUST003585,M0135,R012,ORD0006030,2,2026-05-13
RATE0000565,CUST001962,M0133,R018,ORD0006637,2,2026-04-02
RATE0000566,CUST000143,M0105,R006,ORD0000550,4,2026-05-15
RATE0000567,CUST001632,M0133,R015,ORD0008391,4,2026-09-23
RATE0000568,CUST001435,M0051,R007,ORD0000963,4,2026-09-07
RATE0000569,CUST003202,M0090,R010,ORD0006664,5,2025-11-30
RATE0000570,CUST000767,M0131,R006,ORD0002261,4,2026-04-19
RATE0000571,CUST000061,M0001,R006,ORD0001323,3,2026-09-20
RATE0000572,CUST003209,M0044,R008,ORD0001657,4,2026-08-02
RATE0000573,CUST001550,M0041,R019,ORD0002744,4,2026-07-25
RATE0000574,CUST002305,M0029,R006,ORD0008600,5,2026-04-03
RATE0000575,CUST002963,M0098,R003,ORD0001162,4,2026-07-23
RATE0000576,CUST000409,M0120,R006,ORD0003994,4,2026-08-11
RATE0000577,CUST001874,M0094,R013,ORD0007596,3,2026-06-21
RATE0000578,CUST000873,M0009,R014,ORD0006731,4,2026-09-22
RATE0000579,CUST003237,M0020,R016,ORD0008372,4,2026-09-03
RATE0000580,CUST003144,M0147,R017,ORD0007698,3,2026-06-12
RATE0000581,CUST000212,M0144,R002,ORD0000895,5,2026-09-29
RATE0000582,CUST003360,M0105,R005,ORD0001541,4,2026-05-20
RATE0000583,CUST002016,M0156,R020,ORD0004190,4,2026-07-06
RATE0000584,CUST003827,M0020,R001,ORD0005775,5,2026-05-19
RATE0000585,CUST000252,M0090,R019,ORD0005713,4,2026-07-27
RATE0000586,CUST003154,M0094,R009,ORD0005099,6,2026-08-25
RATE0000587,CUST003699,M0004,R020,ORD0002392,3,2026-06-23
RATE0000588,CUST001965,M0059,R004,ORD0006363,3,2025-11-27
RATE0000589,CUST003255,M0137,R009,ORD0001682,5,2026-03-04
RATE0000590,CUST000685,M0014,R005,ORD0006307,4,2026-06-21
RATE0000591,CUST002051,M0154,R020,ORD0001691,5,2026-09-24
RATE0000592,CUST003194,M0069,R016,ORD0001226,3,2026-04-28
RATE0000593,CUST002661,M0099,R015,ORD0004233,3,2026-09-13
RATE0000594,CUST003361,M0006,R002,ORD0004980,5,2026-04-02
RATE0000595,CUST003230,M0047,R018,ORD0005070,4,2026-08-23
RATE0000596,CUST000163,M0004,R004,ORD0004577,4,2026-09-28
RATE0000597,CUST001148,M0092,R002,ORD0008943,3,2026-02-16
RATE0000598,CUST000116,M0040,R016,ORD0005979,5,2026-08-14
RATE0000599,CUST002642,M0135,R019,ORD0005248,4,2026-09-09
RATE0000600,CUST003317,M0006,R012,ORD0006410,4,2026-09-27
RATE0000601,CUST003750,M0135,R005,ORD0000961,4,2026-03-28
RATE0000602,CUST003741,M0148,R002,ORD0003077,4,2026-08-19
RATE0000603,CUST001252,M0083,R019,ORD0002204,4,2026-06-30
RATE0000604,CUST001621,M0135,R001,ORD0006737,4,2026-08-19
RATE0000605,CUST001474,M0055,R001,ORD0002606,4,2026-09-07
RATE0000606,CUST001439,M0036,R020,ORD0002286,4,2026-08-24
RATE0000607,CUST003342,M0049,R012,ORD0001660,3,2026-07-31
RATE0000608,CUST002207,M0130,R013,ORD0000590,4,2026-06-17
RATE0000609,CUST000919,M0129,R005,ORD0002743,5,2026-07-11
RATE0000610,CUST003275,M0105,R015,ORD0004306,4,2026-03-16
RATE0000611,CUST003596,M0111,R006,ORD0000889,5,2026-09-09
RATE0000612,CUST000433,M0055,R005,ORD0002335,4,2026-07-14
RATE0000613,CUST001404,M0121,R008,ORD0007974,4,2026-07-15
RATE0000614,CUST000091,M0002,R012,ORD0005435,5,2026-03-12
RATE0000615,CUST002377,M0086,R010,ORD0006926,5,2026-08-28
RATE0000616,CUST000970,M0082,R008,ORD0008085,4,2026-06-11
RATE0000617,CUST003376,M0083,R009,ORD0005310,5,2026-04-17
RATE0000618,CUST002391,M0119,R011,ORD0007427,3,2026-08-24
RATE0000619,CUST000401,M0055,R002,ORD0003551,4,2026-06-22
RATE0000620,CUST001294,M0105,R015,ORD0006496,4,2026-08-26
RATE0000621,CUST000176,M0148,R017,ORD0007216,4,2026-03-09
RATE0000622,CUST003162,M0122,R018,ORD0001569,4,2026-08-08
RATE0000623,CUST002056,M0079,R001,ORD0001875,6,2025-11-29
RATE0000624,CUST000041,M0136,R004,ORD0004282,4,2025-11-20
RATE0000625,CUST000688,M0093,R001,ORD0001883,5,2026-04-06
RATE0000626,CUST003963,M0133,R010,ORD0002229,3,2026-07-30
RATE0000627,CUST002774,M0037,R008,ORD0001150,3,2026-06-12
RATE0000628,CUST002818,M0129,R012,ORD0008888,5,2025-12-17
RATE0000629,CUST001345,M0147,R018,ORD0000915,3,2026-07-19
RATE0000630,CUST002804,M0117,R003,ORD0000377,5,2025-08-25
RATE0000631,CUST002193,M0035,R005,ORD0005040,3,2026-07-03
RATE0000632,CUST002279,M0124,R007,ORD0001950,5,2026-05-08
RATE0000633,CUST003303,M0042,R012,ORD0006925,4,2026-09-23
RATE0000634,CUST001522,M0033,R014,ORD0002000,3,2026-05-10
RATE0000635,CUST003108,M0092,R009,ORD0006880,4,2026-06-18
RATE0000636,CUST002945,M0037,R009,ORD0008093,4,2026-09-09
RATE0000637,CUST000588,M0119,R020,ORD0001103,2,2026-08-31
RATE0000638,CUST000392,M0037,R014,ORD0005575,4,2025-08-27
RATE0000639,CUST002568,M0048,R008,ORD0005573,5,2026-09-22
RATE0000640,CUST002134,M0083,R010,ORD0001988,5,2026-02-05
RATE0000641,CUST000459,M0135,R020,ORD0004590,4,2025-10-12
RATE0000642,CUST000609,M0148,R013,ORD0005692,5,2026-07-12
RATE0000643,CUST002409,M0041,R011,ORD0001194,3,2026-06-08
RATE0000644,CUST000261,M0046,R015,ORD0000403,5,2026-07-13
RATE0000645,CUST000159,M0009,R007,ORD0002873,4,2026-09-14
RATE0000646,CUST002597,M0079,R007,ORD0002974,4,2026-06-18
RATE0000647,CUST000218,M0014,R009,ORD0005500,4,2026-07-31
RATE0000648,CUST000827,M0063,R013,ORD0005053,4,2025-12-24
RATE0000649,CUST002794,M0130,R018,ORD0005376,4,2026-09-02
RATE0000650,CUST002834,M0079,R007,ORD0002346,5,2026-09-23
RATE0000651,CUST000585,M0135,R001,ORD0001299,4,2026-08-08
RATE0000652,CUST001143,M0019,R004,ORD0008045,4,2025-09-17
RATE0000653,CUST001399,M0009,R014,ORD0002070,4,2026-08-08
RATE0000654,CUST001532,M0131,R016,ORD0003255,4,2026-08-29
RATE0000655,CUST000500,M0016,R010,ORD0000070,4,2026-09-28
RATE0000656,CUST003858,M0054,R017,ORD0005680,3,2026-07-17
RATE0000657,CUST000409,M0114,R017,ORD0001370,5,2026-07-10
RATE0000658,CUST000083,M0087,R004,ORD0000849,4,2026-02-02
RATE0000659,CUST002271,M0009,R011,ORD0003834,4,2026-09-22
RATE0000660,CUST002988,M0131,R004,ORD0004497,5,2026-05-02
RATE0000661,CUST002280,M0051,R009,ORD0006673,4,2026-07-21
RATE0000662,CUST002767,M0096,R016,ORD0000623,3,2026-08-26
RATE0000663,CUST000737,M0097,R005,ORD0004568,4,2026-06-06
RATE0000664,CUST003060,M0046,R001,ORD0003690,3,2026-09-26
RATE0000665,CUST003713,M0133,R001,ORD0005561,5,2026-06-18
RATE0000666,CUST003940,M0103,R014,ORD0005356,4,2026-05-14
RATE0000667,CUST000698,M0086,R004,ORD0008110,4,2026-09-15
RATE0000668,CUST001079,M0121,R009,ORD0003575,3,2026-09-08
RATE0000669,CUST002694,M0080,R003,ORD0005919,4,2026-09-21
RATE0000670,CUST000318,M0138,R017,ORD0005992,5,2026-01-18
RATE0000671,CUST000891,M0146,R003,ORD0007469,3,2025-12-12
RATE0000672,CUST002640,M0068,R004,ORD0007743,3,2026-09-24
RATE0000673,CUST000922,M0117,R014,ORD0000577,3,2026-09-18
RATE0000674,CUST001129,M0079,R005,ORD0008591,4,2026-02-10
RATE0000675,CUST001428,M0089,R003,ORD0002466,4,2026-07-04
RATE0000676,CUST002354,M0113,R011,ORD0002066,2,2026-05-20
RATE0000677,CUST003535,M0051,R013,ORD0000245,4,2026-09-17
RATE0000678,CUST000161,M0060,R016,ORD0007312,3,2026-06-03
RATE0000679,CUST002132,M0064,R014,ORD0000383,4,2026-09-11
RATE0000680,CUST001776,M0105,R013,ORD0001285,5,2026-08-15
RATE0000681,CUST003894,M0105,R003,ORD0003754,4,2026-02-25
RATE0000682,CUST003296,M0031,R020,ORD0006990,4,2026-08-06
RATE0000683,CUST001567,M0029,R012,ORD0000787,4,2026-08-16
RATE0000684,CUST001211,M0136,R013,ORD0005370,4,2026-09-15
RATE0000685,CUST001018,M0068,R008,ORD0003866,4,2025-10-08
RATE0000686,CUST001719,M0083,R017,ORD0001654,5,2025-10-22
RATE0000687,CUST003440,M0130,R011,ORD0006787,4,2025-11-24
RATE0000688,CUST003431,M0130,R017,ORD0001732,5,2026-08-13
RATE0000689,CUST000111,M0051,R004,ORD0007026,4,2026-06-12
RATE0000690,CUST001890,M0111,R011,ORD0002300,5,2026-08-12
RATE0000691,CUST001219,M0073,R011,ORD0008615,4,2026-05-05
RATE0000692,CUST001103,M0121,R013,ORD0005830,5,2026-07-06
RATE0000693,CUST000888,M0005,R015,ORD0003012,3,2026-06-28
RATE0000694,CUST000908,M0041,R015,ORD0002013,3,2026-03-26
RATE0000695,CUST000961,M0143,R018,ORD0004432,4,2026-03-29
RATE0000696,CUST002337,M0082,R011,ORD0004893,4,2025-12-24
RATE0000697,CUST003835,M0135,R011,ORD0001724,3,2026-09-16
RATE0000698,CUST003197,M0093,R017,ORD0003719,4,2026-07-24
RATE0000699,CUST000076,M0010,R017,ORD0001532,5,2026-09-22
RATE0000700,CUST003182,M0083,R012,ORD0003080,4,2026-07-17
RATE0000701,CUST003295,M0119,R015,ORD0001319,3,2026-09-19
RATE0000702,CUST002859,M0079,R010,ORD0004550,5,2026-05-18
RATE0000703,CUST001226,M0051,R014,ORD0007933,4,2026-09-02
RATE0000704,CUST000270,M0064,R001,ORD0003726,4,2026-01-08
RATE0000705,CUST000191,M0036,R004,ORD0007989,4,2026-02-05
RATE0000706,CUST002881,M0133,R010,ORD0008935,4,2026-09-24
RATE0000707,CUST000671,M0094,R005,ORD0001483,4,2025-12-06
RATE0000708,CUST000677,M0133,R003,ORD0001666,3,2026-09-08
RATE0000709,CUST000368,M0025,R017,ORD0003081,4,2026-06-01
RATE0000710,CUST000453,M0053,R010,ORD0000188,4,2026-09-20
RATE0000711,CUST001650,M0022,R008,ORD0002861,4,2026-09-10
RATE0000712,CUST003194,M0151,R003,ORD0008497,4,2026-08-07
RATE0000713,CUST003715,M0051,R018,ORD0005593,4,2026-08-16
RATE0000714,CUST003403,M0064,R004,ORD0002194,3,2026-06-11
RATE0000715,CUST000931,M0121,R017,ORD0007165,4,2025-11-20
RATE0000716,CUST001424,M0044,R014,ORD0004493,4,2026-02-17
RATE0000717,CUST003266,M0027,R013,ORD0008115,4,2026-09-15
RATE0000718,CUST001941,M0094,R015,ORD0005841,4,2026-02-25
RATE0000719,CUST002482,M0033,R005,ORD0004539,4,2026-09-23
RATE0000720,CUST002207,M0091,R013,ORD0005054,4,2026-06-24
RATE0000721,CUST002630,M0121,R017,ORD0008291,4,2026-09-24
RATE0000722,CUST003167,M0124,R018,ORD0000045,4,2026-02-19
RATE0000723,CUST003629,M0133,R006,ORD0002016,3,2026-09-20
RATE0000724,CUST002035,M0004,R010,ORD0000942,3,2026-01-20
RATE0000725,CUST000058,M0079,R002,ORD0008108,4,2026-07-20
RATE0000726,CUST001275,M0003,R010,ORD0003533,5,2026-09-21
RATE0000727,CUST003335,M0130,R012,ORD0006491,5,2026-09-19
RATE0000728,CUST001258,M0032,R007,ORD0003466,5,2026-08-19
RATE0000729,CUST001034,M0093,R016,ORD0004987,3,2025-11-12
RATE0000730,CUST002798,M0072,R020,ORD0001426,5,2026-08-20
RATE0000731,CUST003611,M0109,R019,ORD0002236,4,2026-06-04
RATE0000732,CUST003172,M0133,R004,ORD0005394,3,2026-05-28
RATE0000733,CUST002363,M0079,R020,ORD0008651,4,2025-12-09
RATE0000734,CUST003958,M0105,R008,ORD0004928,4,2026-01-13
RATE0000735,CUST002774,M0117,R008,ORD0003023,5,2026-04-29
RATE0000736,CUST001404,M0100,R008,ORD0007974,3,2026-07-12
RATE0000737,CUST001085,M0046,R018,ORD0002244,4,2025-12-15
RATE0000738,CUST002790,M0051,R008,ORD0005190,4,2026-01-06
RATE0000739,CUST000580,M0046,R006,ORD0007565,5,2026-07-05
RATE0000740,CUST002104,M0046,R005,ORD0006714,4,2026-03-08
RATE0000741,CUST000883,M0081,R006,ORD0008557,4,2026-06-15
RATE0000742,CUST003864,M0042,R012,ORD0006080,5,2026-07-12
RATE0000743,CUST003361,M0093,R007,ORD0001204,5,2026-01-19
RATE0000744,CUST000713,M0149,R018,ORD0005012,4,2025-12-06
RATE0000745,CUST003273,M0054,R017,ORD0004126,4,2026-04-17
RATE0000746,CUST001059,M0139,R008,ORD0006812,5,2026-09-17
RATE0000747,CUST000030,M0009,R002,ORD0002702,3,2026-05-21
RATE0000748,CUST003411,M0133,R007,ORD0005079,4,2025-10-30
RATE0000749,CUST003208,M0084,R011,ORD0004482,4,2026-09-02
RATE0000750,CUST002158,M0104,R006,ORD0000485,2,2025-10-17
RATE0000751,CUST000273,M0015,R008,ORD0004646,4,2026-04-08
RATE0000752,CUST000596,M0105,R011,ORD0003258,4,2026-05-31
RATE0000753,CUST001201,M0113,R019,ORD0003553,3,2026-09-23
RATE0000754,CUST000390,M0068,R010,ORD0006485,3,2026-09-01
RATE0000755,CUST002703,M0093,R013,ORD0000960,4,2026-08-06
RATE0000756,CUST002966,M0105,R007,ORD0004578,4,2026-06-23
RATE0000757,CUST002962,M0037,R017,ORD0006140,4,2026-03-10
RATE0000758,CUST000015,M0135,R013,ORD0007466,4,2025-12-31
RATE0000759,CUST000543,M0118,R020,ORD0006783,3,2026-08-15
RATE0000760,CUST001466,M0074,R006,ORD0006689,4,2026-08-24
RATE0000761,CUST002736,M0051,R006,ORD0000725,4,2026-09-14
RATE0000762,CUST000782,M0032,R008,ORD0008728,4,2026-02-20
RATE0000763,CUST000897,M0004,R007,ORD0008088,4,2026-09-23
RATE0000764,CUST000137,M0146,R006,ORD0001536,4,2026-08-24
RATE0000765,CUST001226,M0135,R014,ORD0007933,3,2026-09-02
RATE0000766,CUST003667,M0072,R007,ORD0003177,4,2026-09-10
RATE0000767,CUST002933,M0115,R009,ORD0007407,4,2026-04-23
RATE0000768,CUST001370,M0081,R008,ORD0004111,4,2026-06-22
RATE0000769,CUST001436,M0081,R016,ORD0002722,4,2026-07-16
RATE0000770,CUST001949,M0003,R008,ORD0000984,5,2026-07-03
RATE0000771,CUST002094,M0091,R010,ORD0003765,4,2026-02-04
RATE0000772,CUST003759,M0055,R013,ORD0000765,3,2026-08-08
RATE0000773,CUST001391,M0086,R009,ORD0005935,4,2026-03-25
RATE0000774,CUST001451,M0132,R006,ORD0005864,3,2026-09-15
RATE0000775,CUST001006,M0074,R015,ORD0008040,4,2026-03-01
