inventory_id,restaurant_id,item_id,date,stock_level,consumed_qty,replenished_qty
INV00000536,R001,M0028,2025-09-17,159,47,82
INV00000537,R001,M0077,2025-09-17,58,18,48
INV00000538,R001,M0140,2025-09-17,182,99,4
INV00000539,R001,M0127,2025-09-17,108,51,75
INV00000540,R001,M0042,2025-09-17,99,78,41
INV00000541,R001,M0005,2025-09-17,134,128,97
INV00000542,R001,M0136,2025-09-17,53,44,94
INV00000543,R001,M0033,2025-09-17,75,52,58
INV00000544,R001,M0128,2025-09-17,144,73,72
INV00000545,R001,M0133,2025-09-17,89,29,20
INV00000546,R001,M0069,2025-09-17,137,28,89
INV00000547,R001,M0011,2025-09-17,83,22,24
INV00000548,R001,M0096,2025-09-17,117,8,7
INV00000549,R001,M0110,2025-09-17,83,32,83
INV00000550,R001,M0001,2025-09-17,69,16,57
INV00000551,R001,M0120,2025-09-17,163,140,68
INV00000552,R001,M0112,2025-09-17,121,13,17
INV00000553,R001,M0065,2025-09-17,53,10,33
INV00000554,R001,M0045,2025-09-17,187,85,98
INV00000555,R001,M0087,2025-09-17,171,17,65
INV00000556,R001,M0029,2025-09-17,164,0,23
INV00000557,R001,M0041,2025-09-17,174,77,1
INV00000558,R001,M0113,2025-09-17,158,95,4
INV00000559,R001,M0026,2025-09-17,109,37,6
INV00000560,R001,M0024,2025-09-17,118,91,75
INV00000561,R001,M0106,2026-01-10,172,141,56
INV00000562,R001,M0109,2026-01-10,177,166,56
INV00000563,R001,M0142,2026-01-10,41,32,52
INV00000564,R001,M0056,2026-01-10,177,43,87
INV00000565,R001,M0095,2026-01-10,79,7,0
INV00000566,R001,M0030,2026-01-10,70,47,62
INV00000567,R001,M0102,2026-01-10,96,55,31
INV00000568,R001,M0052,2026-01-10,108,39,50
INV00000569,R001,M0101,2026-01-10,80,42,51
INV00000570,R001,M0143,2026-01-10,153,143,41
INV00000571,R001,M0020,2026-01-10,45,42,52
INV00000572,R001,M0085,2026-01-10,134,85,90
INV00000573,R001,M0016,2026-01-10,35,8,75
INV00000574,R001,M0067,2026-01-10,166,24,19
INV00000575,R001,M0025,2026-01-10,199,9,20
INV00000576,R001,M0031,2026-01-10,154,77,60
INV00000577,R001,M0129,2026-01-10,92,32,0
INV00000578,R001,M0148,2026-01-10,73,53,99
INV00000579,R001,M0099,2026-01-10,142,74,23
INV00000580,R001,M0017,2026-01-10,134,15,93
INV00000581,R001,M0076,2026-01-10,61,5,85
INV00000582,R001,M0019,2026-01-10,148,127,17
INV00000583,R001,M0013,2026-01-10,165,146,72
INV00000584,R001,M0010,2026-01-10,161,57,38
INV00000585,R001,M0032,2026-01-10,92,70,16
INV00000586,R001,M0152,2026-01-10,151,67,53
INV00000587,R001,M0098,2026-01-10,186,140,50
INV00000588,R001,M0057,2026-01-10,147,53,74
INV00000589,R001,M0132,2026-01-10,90,27,79
INV00000590,R001,M0105,2026-01-10,178,55,8
INV00000591,R001,M0137,2026-01-10,184,94,94
INV00000592,R001,M0079,2026-01-10,88,45,18
INV00000593,R001,M0061,2026-01-10,113,100,76
INV00000594,R001,M0116,2026-01-10,198,64,5
INV00000595,R001,M0003,2026-01-10,63,18,22
INV00000596,R001,M0124,2026-01-10,79,18,62
INV00000597,R001,M0046,2026-01-10,161,70,73
INV00000598,R001,M0043,2026-01-10,161,39,16
INV00000599,R001,M0070,2026-01-10,186,77,1
INV00000600,R001,M0091,2026-01-10,64,12,61
INV00000601,R001,M0027,2026-01-10,144,122,12
INV00000602,R001,M0139,2026-01-10,188,183,20
INV00000603,R001,M0083,2026-01-10,46,29,30
INV00000604,R001,M0097,2026-01-10,43,27,73
INV00000605,R001,M0147,2026-01-10,129,92,33
INV00000606,R001,M0037,2026-01-10,38,16,52
INV00000607,R001,M0082,2026-01-10,181,141,27
INV00000608,R001,M0023,2026-01-10,30,21,37
INV00000609,R001,M0144,2026-01-10,68,53,6
INV00000610,R001,M0068,2026-01-10,165,160,61
INV00000611,R001,M0115,2026-01-10,30,8,48
INV00000612,R001,M0012,2026-01-10,77,54,17
INV00000613,R001,M0066,2026-01-10,125,49,58
INV00000614,R001,M0086,2026-01-10,34,3,37
INV00000615,R001,M0007,2026-01-10,140,102,42
INV00000616,R001,M0028,2026-01-10,82,37,87
INV00000617,R001,M0077,2026-01-10,153,29,97
INV00000618,R001,M0140,2026-01-10,140,10,72
INV00000619,R001,M0127,2026-01-10,160,127,59
INV00000620,R001,M0042,2026-01-10,164,109,54
INV00000621,R001,M0005,2026-01-10,139,135,90
INV00000622,R001,M0136,2026-01-10,149,146,94
INV00000623,R001,M0033,2026-01-10,70,58,21
INV00000624,R001,M0128,2026-01-10,158,15,93
INV00000625,R001,M0133,2026-01-10,117,77,95
INV00000626,R001,M0069,2026-01-10,137,99,89
INV00000627,R001,M0011,2026-01-10,136,135,88
INV00000628,R001,M0096,2026-01-10,106,4,12
INV00000629,R001,M0110,2026-01-10,163,70,56
INV00000630,R001,M0001,2026-01-10,186,95,32
INV00000631,R001,M0120,2026-01-10,138,79,37
INV00000632,R001,M0112,2026-01-10,128,61,95
INV00000633,R001,M0065,2026-01-10,183,99,39
INV00000634,R001,M0045,2026-01-10,80,62,66
INV00000635,R001,M0087,2026-01-10,128,99,45
INV00000636,R001,M0029,2026-01-10,101,96,47
INV00000637,R001,M0041,2026-01-10,96,11,2
INV00000638,R001,M0113,2026-01-10,35,31,19
INV00000639,R001,M0026,2026-01-10,118,83,29
INV00000640,R001,M0024,2026-01-10,99,39,32
INV00000641,R001,M0106,2026-02-16,45,15,28
INV00000642,R001,M0109,2026-02-16,178,61,91
INV00000643,R001,M0142,2026-02-16,109,25,17
INV00000644,R001,M0056,2026-02-16,192,132,4
INV00000645,R001,M0095,2026-02-16,154,8,74
INV00000646,R001,M0030,2026-02-16,78,35,98
INV00000647,R001,M0102,2026-02-16,117,102,62
INV00000648,R001,M0052,2026-02-16,32,18,9
INV00000649,R001,M0101,2026-02-16,177,35,3
INV00000650,R001,M0143,2026-02-16,120,29,60
INV00000651,R001,M0020,2026-02-16,179,73,93
INV00000652,R001,M0085,2026-02-16,64,30,55
INV00000653,R001,M0016,2026-02-16,61,22,74
INV00000654,R001,M0067,2026-02-16,32,6,52
INV00000655,R001,M0025,2026-02-16,131,42,23
INV00000656,R001,M0031,2026-02-16,127,22,96
INV00000657,R001,M0129,2026-02-16,166,148,46
INV00000658,R001,M0148,2026-02-16,157,58,92
INV00000659,R001,M0099,2026-02-16,60,34,15
INV00000660,R001,M0017,2026-02-16,118,33,33
INV00000661,R001,M0076,2026-02-16,63,56,84
INV00000662,R001,M0019,2026-02-16,97,5,20
INV00000663,R001,M0013,2026-02-16,101,70,55
INV00000664,R001,M0010,2026-02-16,121,24,82
INV00000665,R001,M0032,2026-02-16,135,94,51
INV00000666,R001,M0152,2026-02-16,70,57,61
INV00000667,R001,M0098,2026-02-16,107,95,94
INV00000668,R001,M0057,2026-02-16,195,156,51
INV00000669,R001,M0132,2026-02-16,136,67,43
INV00000670,R001,M0105,2026-02-16,62,49,40
INV00000671,R001,M0137,2026-02-16,47,20,1
INV00000672,R001,M0079,2026-02-16,130,53,85
INV00000673,R001,M0061,2026-02-16,163,37,43
INV00000674,R001,M0116,2026-02-16,25,16,16
INV00000675,R001,M0003,2026-02-16,199,90,5
INV00000676,R001,M0124,2026-02-16,23,3,86
INV00000677,R001,M0046,2026-02-16,144,50,87
INV00000678,R001,M0043,2026-02-16,88,35,2
INV00000679,R001,M0070,2026-02-16,75,11,22
INV00000680,R001,M0091,2026-02-16,78,60,15
INV00000681,R001,M0027,2026-02-16,197,35,71
INV00000682,R001,M0139,2026-02-16,85,62,92
INV00000683,R001,M0083,2026-02-16,140,33,42
INV00000684,R001,M0097,2026-02-16,146,99,6
INV00000685,R001,M0147,2026-02-16,97,22,59
INV00000686,R001,M0037,2026-02-16,89,64,17
INV00000687,R001,M0082,2026-02-16,141,90,27
INV00000688,R001,M0023,2026-02-16,98,6,0
INV00000689,R001,M0144,2026-02-16,181,179,67
INV00000690,R001,M0068,2026-02-16,179,42,19
INV00000691,R001,M0115,2026-02-16,28,5,57
INV00000692,R001,M0012,2026-02-16,135,114,40
INV00000693,R001,M0066,2026-02-16,40,39,79
INV00000694,R001,M0086,2026-02-16,84,43,35
INV00000695,R001,M0007,2026-02-16,123,111,17
INV00000696,R001,M0028,2026-02-16,63,39,8
INV00000697,R001,M0077,2026-02-16,28,22,75
INV00000698,R001,M0140,2026-02-16,143,87,68
INV00000699,R001,M0127,2026-02-16,96,34,35
INV00000700,R001,M0042,2026-02-16,81,48,49
INV00000701,R001,M0005,2026-02-16,114,107,52
INV00000702,R001,M0136,2026-02-16,168,150,10
INV00000703,R001,M0033,2026-02-16,139,39,6
INV00000704,R001,M0128,2026-02-16,147,50,82
INV00000705,R001,M0133,2026-02-16,168,119,6
INV00000706,R001,M0069,2026-02-16,40,22,48
INV00000707,R001,M0011,2026-02-16,34,28,55
INV00000708,R001,M0096,2026-02-16,48,15,93
INV00000709,R001,M0110,2026-02-16,154,148,29
INV00000710,R001,M0001,2026-02-16,149,141,35
INV00000711,R001,M0120,2026-02-16,87,36,51
INV00000712,R001,M0112,2026-02-16,103,5,95
INV00000713,R001,M0065,2026-02-16,58,17,30
INV00000714,R001,M0045,2026-02-16,152,61,64
INV00000715,R001,M0087,2026-02-16,153,12,67
INV00000716,R001,M0029,2026-02-16,183,9,9
INV00000717,R001,M0041,2026-02-16,193,26,51
INV00000718,R001,M0113,2026-02-16,34,25,97
INV00000719,R001,M0026,2026-02-16,130,40,22
INV00000720,R001,M0024,2026-02-16,61,29,55
INV00000721,R001,M0106,2025-08-10,125,27,67
INV00000722,R001,M0109,2025-08-10,36,32,70
INV00000723,R001,M0142,2025-08-10,120,92,66
INV00000724,R001,M0056,2025-08-10,166,119,46
INV00000725,R001,M0095,2025-08-10,49,40,37
INV00000726,R001,M0030,2025-08-10,70,31,68
INV00000727,R001,M0102,2025-08-10,101,49,20
INV00000728,R001,M0052,2025-08-10,37,0,12
INV00000729,R001,M0101,2025-08-10,109,35,61
INV00000730,R001,M0143,2025-08-10,103,78,57
INV00000731,R001,M0020,2025-08-10,77,0,76
INV00000732,R001,M0085,2025-08-10,158,154,80
INV00000733,R001,M0016,2025-08-10,105,55,28
INV00000734,R001,M0067,2025-08-10,186,171,73
INV00000735,R001,M0025,2025-08-10,128,31,11
INV00000736,R001,M0031,2025-08-10,67,65,18
INV00000737,R001,M0129,2025-08-10,55,45,69
INV00000738,R001,M0148,2025-08-10,34,5,42
INV00000739,R001,M0099,2025-08-10,149,56,39
INV00000740,R001,M0017,2025-08-10,96,85,12
INV00000741,R001,M0076,2025-08-10,121,59,77
INV00000742,R001,M0019,2025-08-10,145,41,53
INV00000743,R001,M0013,2025-08-10,161,45,83
INV00000744,R001,M0010,2025-08-10,22,9,56
INV00000745,R001,M0032,2025-08-10,46,4,52
INV00000746,R001,M0152,2025-08-10,142,26,36
INV00000747,R001,M0098,2025-08-10,139,88,5
INV00000748,R001,M0057,2025-08-10,85,39,78
INV00000749,R001,M0132,2025-08-10,93,85,73
INV00000750,R001,M0105,2025-08-10,198,35,29
INV00000751,R001,M0137,2025-08-10,21,1,27
INV00000752,R001,M0079,2025-08-10,79,50,20
INV00000753,R001,M0061,2025-08-10,128,80,40
INV00000754,R001,M0116,2025-08-10,103,59,53
INV00000755,R001,M0003,2025-08-10,191,95,42
INV00000756,R001,M0124,2025-08-10,92,48,2
INV00000757,R001,M0046,2025-08-10,135,43,38
INV00000758,R001,M0043,2025-08-10,135,77,70
INV00000759,R001,M0070,2025-08-10,63,41,27
INV00000760,R001,M0091,2025-08-10,98,55,49
INV00000761,R001,M0027,2025-08-10,113,26,2
INV00000762,R001,M0139,2025-08-10,93,80,60
INV00000763,R001,M0083,2025-08-10,36,28,44
INV00000764,R001,M0097,2025-08-10,55,29,95
INV00000765,R001,M0147,2025-08-10,43,1,47
INV00000766,R001,M0037,2025-08-10,154,115,75
INV00000767,R001,M0082,2025-08-10,82,53,67
INV00000768,R001,M0023,2025-08-10,72,65,37
INV00000769,R001,M0144,2025-08-10,177,3,19
INV00000770,R001,M0068,2025-08-10,77,36,93
INV00000771,R001,M0115,2025-08-10,118,73,12
INV00000772,R001,M0012,2025-08-10,23,21,74
INV00000773,R001,M0066,2025-08-10,56,13,9
INV00000774,R001,M0086,2025-08-10,171,30,28
INV00000775,R001,M0007,2025-08-10,130,129,24
INV00000776,R001,M0028,2025-08-10,169,128,7
INV00000777,R001,M0077,2025-08-10,135,65,99
INV00000778,R001,M0140,2025-08-10,156,27,6
INV00000779,R001,M0127,2025-08-10,129,104,31
INV00000780,R001,M0042,2025-08-10,20,7,10
INV00000781,R001,M0005,2025-08-10,74,23,56
INV00000782,R001,M0136,2025-08-10,88,61,84
INV00000783,R001,M0033,2025-08-10,113,85,73
INV00000784,R001,M0128,2025-08-10,77,11,70
INV00000785,R001,M0133,2025-08-10,128,107,85
INV00000786,R001,M0069,2025-08-10,24,1,74
INV00000787,R001,M0011,2025-08-10,24,11,4
INV00000788,R001,M0096,2025-08-10,86,76,18
INV00000789,R001,M0110,2025-08-10,21,1,33
INV00000790,R001,M0001,2025-08-10,119,78,4
INV00000791,R001,M0120,2025-08-10,81,9,91
INV00000792,R001,M0112,2025-08-10,149,49,75
INV00000793,R001,M0065,2025-08-10,134,111,5
INV00000794,R001,M0045,2025-08-10,51,3,73
INV00000795,R001,M0087,2025-08-10,170,4,9
INV00000796,R001,M0029,2025-08-10,161,53,45
INV00000797,R001,M0041,2025-08-10,93,52,33
INV00000798,R001,M0113,2025-08-10,54,39,87
INV00000799,R001,M0026,2025-08-10,145,55,55
INV00000800,R001,M0024,2025-08-10,88,34,7
INV00000801,R001,M0106,2026-08-09,133,32,29
INV00000802,R001,M0109,2026-08-09,180,61,59
INV00000803,R001,M0142,2026-08-09,170,90,98
INV00000804,R001,M0056,2026-08-09,75,42,10
INV00000805,R001,M0095,2026-08-09,39,6,69
INV00000806,R001,M0030,2026-08-09,52,7,60
INV00000807,R001,M0102,2026-08-09,107,21,55
INV00000808,R001,M0052,2026-08-09,134,85,47
INV00000809,R001,M0101,2026-08-09,168,20,60
INV00000810,R001,M0143,2026-08-09,139,58,5
INV00000811,R001,M0020,2026-08-09,44,31,60
INV00000812,R001,M0085,2026-08-09,182,61,72
INV00000813,R001,M0016,2026-08-09,44,38,88
INV00000814,R001,M0067,2026-08-09,121,48,7
INV00000815,R001,M0025,2026-08-09,122,42,38
INV00000816,R001,M0031,2026-08-09,181,28,42
INV00000817,R001,M0129,2026-08-09,193,45,65
INV00000818,R001,M0148,2026-08-09,82,30,43
INV00000819,R001,M0099,2026-08-09,46,20,59
INV00000820,R001,M0017,2026-08-09,63,40,79
INV00000821,R001,M0076,2026-08-09,65,48,8
INV00000822,R001,M0019,2026-08-09,185,94,86
INV00000823,R001,M0013,2026-08-09,95,1,92
INV00000824,R001,M0010,2026-08-09,138,63,53
INV00000825,R001,M0032,2026-08-09,170,4,27
INV00000826,R001,M0152,2026-08-09,198,83,9
INV00000827,R001,M0098,2026-08-09,158,75,70
INV00000828,R001,M0057,2026-08-09,171,68,44
INV00000829,R001,M0132,2026-08-09,106,86,7
INV00000830,R001,M0105,2026-08-09,181,161,49
INV00000831,R001,M0137,2026-08-09,193,129,41
INV00000832,R001,M0079,2026-08-09,80,1,30
INV00000833,R001,M0061,2026-08-09,194,99,60
INV00000834,R001,M0116,2026-08-09,155,71,97
INV00000835,R001,M0003,2026-08-09,168,119,42
INV00000836,R001,M0124,2026-08-09,34,19,68
INV00000837,R001,M0046,2026-08-09,32,15,37
INV00000838,R001,M0043,2026-08-09,150,64,58
INV00000839,R001,M0070,2026-08-09,123,46,69
INV00000840,R001,M0091,2026-08-09,58,50,49
INV00000841,R001,M0027,2026-08-09,148,140,29
INV00000842,R001,M0139,2026-08-09,105,51,0
INV00000843,R001,M0083,2026-08-09,48,25,71
INV00000844,R001,M0097,2026-08-09,145,65,17
INV00000845,R001,M0147,2026-08-09,81,60,18
INV00000846,R001,M0037,2026-08-09,71,45,76
INV00000847,R001,M0082,2026-08-09,85,7,83
INV00000848,R001,M0023,2026-08-09,157,87,23
INV00000849,R001,M0144,2026-08-09,174,147,82
INV00000850,R001,M0068,2026-08-09,38,18,2
INV00000851,R001,M0115,2026-08-09,77,64,95
INV00000852,R001,M0012,2026-08-09,184,125,38
INV00000853,R001,M0066,2026-08-09,56,44,23
INV00000854,R001,M0086,2026-08-09,147,25,79
INV00000855,R001,M0007,2026-08-09,148,134,12
INV00000856,R001,M0028,2026-08-09,72,60,35
INV00000857,R001,M0077,2026-08-09,40,19,19
INV00000858,R001,M0140,2026-08-09,148,108,43
INV00000859,R001,M0127,2026-08-09,82,32,77
INV00000860,R001,M0042,2026-08-09,166,121,90
INV00000861,R001,M0005,2026-08-09,60,52,23
INV00000862,R001,M0136,2026-08-09,94,54,94
INV00000863,R001,M0033,2026-08-09,95,52,89
INV00000864,R001,M0128,2026-08-09,117,37,36
INV00000865,R001,M0133,2026-08-09,22,14,5
INV00000866,R001,M0069,2026-08-09,64,22,38
INV00000867,R001,M0011,2026-08-09,152,82,89
INV00000868,R001,M0096,2026-08-09,121,114,81
INV00000869,R001,M0110,2026-08-09,156,31,22
INV00000870,R001,M0001,2026-08-09,186,79,65
INV00000871,R001,M0120,2026-08-09,154,69,25
INV00000872,R001,M0112,2026-08-09,151,51,93
INV00000873,R001,M0065,2026-08-09,112,37,46
INV00000874,R001,M0045,2026-08-09,146,121,62
INV00000875,R001,M0087,2026-08-09,148,63,27
INV00000876,R001,M0029,2026-08-09,112,99,66
INV00000877,R001,M0041,2026-08-09,122,43,44
INV00000878,R001,M0113,2026-08-09,160,107,1
INV00000879,R001,M0026,2026-08-09,156,65,23
INV00000880,R001,M0024,2026-08-09,88,31,93
INV00000881,R001,M0106,2025-08-22,36,9,97
INV00000882,R001,M0109,2025-08-22,72,9,72
INV00000883,R001,M0142,2025-08-22,46,9,31
INV00000884,R001,M0056,2025-08-22,24,9,9
INV00000885,R001,M0095,2025-08-22,65,58,51
INV00000886,R001,M0030,2025-08-22,27,14,70
INV00000887,R001,M0102,2025-08-22,94,31,92
INV00000888,R001,M0052,2025-08-22,190,57,70
INV00000889,R001,M0101,2025-08-22,58,46,34
INV00000890,R001,M0143,2025-08-22,131,12,40
INV00000891,R001,M0020,2025-08-22,96,40,8
INV00000892,R001,M0085,2025-08-22,58,29,58
INV00000893,R001,M0016,2025-08-22,170,24,26
INV00000894,R001,M0067,2025-08-22,27,6,98
INV00000895,R001,M0025,2025-08-22,180,22,34
INV00000896,R001,M0031,2025-08-22,87,12,16
INV00000897,R001,M0129,2025-08-22,59,53,75
INV00000898,R001,M0148,2025-08-22,161,37,95
INV00000899,R001,M0099,2025-08-22,84,34,96
INV00000900,R001,M0017,2025-08-22,72,9,77
INV00000901,R001,M0076,2025-08-22,93,0,87
INV00000902,R001,M0019,2025-08-22,91,42,17
INV00000903,R001,M0013,2025-08-22,142,39,61
INV00000904,R001,M0010,2025-08-22,34,4,59
INV00000905,R001,M0032,2025-08-22,181,162,88
INV00000906,R001,M0152,2025-08-22,78,1,22
INV00000907,R001,M0098,2025-08-22,168,4,90
INV00000908,R001,M0057,2025-08-22,165,33,99
INV00000909,R001,M0132,2025-08-22,129,26,50
INV00000910,R001,M0105,2025-08-22,175,78,88
INV00000911,R001,M0137,2025-08-22,102,16,96
INV00000912,R001,M0079,2025-08-22,148,26,58
INV00000913,R001,M0061,2025-08-22,58,53,73
INV00000914,R001,M0116,2025-08-22,115,53,84
INV00000915,R001,M0003,2025-08-22,91,72,35
INV00000916,R001,M0124,2025-08-22,37,4,45
INV00000917,R001,M0046,2025-08-22,138,77,95
INV00000918,R001,M0043,2025-08-22,131,75,68
INV00000919,R001,M0070,2025-08-22,135,121,97
INV00000920,R001,M0091,2025-08-22,164,53,13
INV00000921,R001,M0027,2025-08-22,187,90,13
INV00000922,R001,M0139,2025-08-22,127,1,6
INV00000923,R001,M0083,2025-08-22,102,21,17
INV00000924,R001,M0097,2025-08-22,107,7,98
INV00000925,R001,M0147,2025-08-22,118,42,99
INV00000926,R001,M0037,2025-08-22,146,37,73
INV00000927,R001,M0082,2025-08-22,197,176,95
INV00000928,R001,M0023,2025-08-22,55,29,78
INV00000929,R001,M0144,2025-08-22,163,101,86
INV00000930,R001,M0068,2025-08-22,98,69,70
INV00000931,R001,M0115,2025-08-22,43,2,52
INV00000932,R001,M0012,2025-08-22,195,126,77
INV00000933,R001,M0066,2025-08-22,40,8,55
INV00000934,R001,M0086,2025-08-22,60,47,42
INV00000935,R001,M0007,2025-08-22,159,114,23
INV00000936,R001,M0028,2025-08-22,63,40,19
INV00000937,R001,M0077,2025-08-22,182,162,97
INV00000938,R001,M0140,2025-08-22,111,48,4
INV00000939,R001,M0127,2025-08-22,67,46,81
INV00000940,R001,M0042,2025-08-22,89,70,0
INV00000941,R001,M0005,2025-08-22,146,21,96
INV00000942,R001,M0136,2025-08-22,183,116,62
INV00000943,R001,M0033,2025-08-22,24,14,90
INV00000944,R001,M0128,2025-08-22,69,55,83
INV00000945,R001,M0133,2025-08-22,183,84,14
INV00000946,R001,M0069,2025-08-22,136,48,85
INV00000947,R001,M0011,2025-08-22,186,113,69
INV00000948,R001,M0096,2025-08-22,128,15,53
INV00000949,R001,M0110,2025-08-22,129,91,29
INV00000950,R001,M0001,2025-08-22,130,73,66
INV00000951,R001,M0120,2025-08-22,60,46,17
INV00000952,R001,M0112,2025-08-22,105,62,28
INV00000953,R001,M0065,2025-08-22,136,130,93
INV00000954,R001,M0045,2025-08-22,29,7,56
INV00000955,R001,M0087,2025-08-22,90,18,13
INV00000956,R001,M0029,2025-08-22,197,32,63
INV00000957,R001,M0041,2025-08-22,143,110,91
INV00000958,R001,M0113,2025-08-22,59,43,64
INV00000959,R001,M0026,2025-08-22,51,48,31
INV00000960,R001,M0024,2025-08-22,39,35,93
INV00000961,R001,M0106,2025-08-11,53,32,77
INV00000962,R001,M0109,2025-08-11,41,27,29
INV00000963,R001,M0142,2025-08-11,132,46,7
INV00000964,R001,M0056,2025-08-11,47,20,72
INV00000965,R001,M0095,2025-08-11,192,120,79
INV00000966,R001,M0030,2025-08-11,84,4,54
INV00000967,R001,M0102,2025-08-11,31,9,81
INV00000968,R001,M0052,2025-08-11,64,54,65
INV00000969,R001,M0101,2025-08-11,138,119,79
INV00000970,R001,M0143,2025-08-11,123,72,92
INV00000971,R001,M0020,2025-08-11,99,75,77
INV00000972,R001,M0085,2025-08-11,57,32,60
INV00000973,R001,M0016,2025-08-11,66,6,84
INV00000974,R001,M0067,2025-08-11,30,17,74
INV00000975,R001,M0025,2025-08-11,104,82,90
INV00000976,R001,M0031,2025-08-11,159,102,77
INV00000977,R001,M0129,2025-08-11,195,152,38
INV00000978,R001,M0148,2025-08-11,98,23,20
INV00000979,R001,M0099,2025-08-11,39,5,71
INV00000980,R001,M0017,2025-08-11,50,6,35
INV00000981,R001,M0076,2025-08-11,111,36,33
INV00000982,R001,M0019,2025-08-11,133,99,5
INV00000983,R001,M0013,2025-08-11,95,59,30
INV00000984,R001,M0010,2025-08-11,49,18,21
INV00000985,R001,M0032,2025-08-11,176,146,85
INV00000986,R001,M0152,2025-08-11,139,52,74
INV00000987,R001,M0098,2025-08-11,55,18,3
INV00000988,R001,M0057,2025-08-11,162,133,84
INV00000989,R001,M0132,2025-08-11,145,3,79
INV00000990,R001,M0105,2025-08-11,173,127,95
INV00000991,R001,M0137,2025-08-11,103,64,80
INV00000992,R001,M0079,2025-08-11,23,3,35
INV00000993,R001,M0061,2025-08-11,101,3,76
INV00000994,R001,M0116,2025-08-11,141,25,51
INV00000995,R001,M0003,2025-08-11,198,186,72
INV00000996,R001,M0124,2025-08-11,168,15,25
INV00000997,R001,M0046,2025-08-11,57,29,25
INV00000998,R001,M0043,2025-08-11,103,22,95
INV00000999,R001,M0070,2025-08-11,177,153,87
INV00001000,R001,M0091,2025-08-11,86,30,21
INV00001001,R001,M0027,2025-08-11,140,119,55
INV00001002,R001,M0139,2025-08-11,78,8,86
INV00001003,R001,M0083,2025-08-11,106,19,26
INV00001004,R001,M0097,2025-08-11,46,28,67
INV00001005,R001,M0147,2025-08-11,199,14,6
INV00001006,R001,M0037,2025-08-11,103,72,92
INV00001007,R001,M0082,2025-08-11,94,65,23
INV00001008,R001,M0023,2025-08-11,85,75,21
INV00001009,R001,M0144,2025-08-11,140,7,50
INV00001010,R001,M0068,2025-08-11,103,90,80
INV00001011,R001,M0115,2025-08-11,178,47,97
INV00001012,R001,M0012,2025-08-11,194,55,66
INV00001013,R001,M0066,2025-08-11,153,63,71
INV00001014,R001,M0086,2025-08-11,126,15,79
INV00001015,R001,M0007,2025-08-11,176,15,9
INV00001016,R001,M0028,2025-08-11,170,160,93
INV00001017,R001,M0077,2025-08-11,156,3,39
INV00001018,R001,M0140,2025-08-11,26,6,69
INV00001019,R001,M0127,2025-08-11,26,5,1
INV00001020,R001,M0042,2025-08-11,94,42,87
INV00001021,R001,M0005,2025-08-11,144,69,50
INV00001022,R001,M0136,2025-08-11,71,65,53
INV00001023,R001,M0033,2025-08-11,59,14,6
INV00001024,R001,M0128,2025-08-11,109,32,57
INV00001025,R001,M0133,2025-08-11,53,10,55
INV00001026,R001,M0069,2025-08-11,170,54,24
INV00001027,R001,M0011,2025-08-11,95,86,96
INV00001028,R001,M0096,2025-08-11,61,56,84
INV00001029,R001,M0110,2025-08-11,141,127,8
INV00001030,R001,M0001,2025-08-11,188,13,61
INV00001031,R001,M0120,2025-08-11,110,8,90
INV00001032,R001,M0112,2025-08-11,130,102,65
INV00001033,R001,M0065,2025-08-11,187,151,99
INV00001034,R001,M0045,2025-08-11,142,57,73
