wastage_id,restaurant_id,item_id,date,wasted_qty,wastage_cost,reason
WST0000398,R011,M0135,2026-06-14,4.6,37.77,Customer Return
WST0000399,R011,M0069,2025-09-22,3.7,25.27,Preparation Waste
WST0000400,R014,M0055,2026-02-12,3.3,33.76,Preparation Waste
WST0000401,R010,M0135,2025-09-16,4.5,36.95,Expired Ingredients
WST0000402,R006,M0053,2026-09-18,6.5,40.17,Quality Rejection
WST0000403,R001,M0082,2025-10-30,3.8,25.42,Spoilage
WST0000404,R012,M0132,2026-09-24,8.3,25.23,Overproduction
WST0000405,R019,M0152,2026-05-13,15.0,69.6,Preparation Waste
WST0000406,R020,M0130,2026-06-28,4.7,56.59,Customer Return
WST0000407,R013,M0104,2026-06-22,4.5,27.36,Customer Return
WST0000408,R007,M0137,2026-08-14,4.1,23.08,Spoilage
WST0000409,R008,M0143,2026-01-21,1.3,4.39,Preparation Waste
WST0000410,R004,M0073,2026-06-16,3.6,34.6,Spoilage
WST0000411,R017,M0052,2026-04-01,11.6,86.19,Overproduction
WST0000412,R018,M0048,2025-11-18,13.2,43.56,Quality Rejection
WST0000413,R016,M0152,2026-01-14,13.2,61.25,Spoilage
WST0000414,R014,M0095,2025-10-12,10.9,46.65,Expired Ingredients
WST0000415,R001,M0144,2025-09-06,2.2,25.5,Preparation Waste
WST0000416,R020,M0074,2026-03-31,2.3,28.29,Expired Ingredients
WST0000417,R019,M0101,2025-12-31,0.5,3.91,Spoilage
WST0000418,R003,M0015,2026-03-15,3.4,22.71,Expired Ingredients
WST0000419,R003,M0094,2025-12-04,9.4,69.47,Overproduction
WST0000420,R008,M0080,2025-09-12,1.5,9.72,Overproduction
WST0000421,R015,M0059,2026-02-24,3.9,53.98,Preparation Waste
WST0000422,R012,M0098,2026-07-20,14.9,162.41,Expired Ingredients
WST0000423,R003,M0127,2026-01-12,13.3,170.11,Preparation Waste
WST0000424,R010,M0130,2026-02-20,10.6,127.62,Quality Rejection
WST0000425,R017,M0052,2026-08-03,4.6,34.18,Spoilage
WST0000426,R004,M0118,2026-08-23,2.1,6.85,Customer Return
WST0000427,R014,M0140,2026-01-04,4.8,14.16,Preparation Waste
WST0000428,R007,M0082,2026-02-05,5.9,39.47,Quality Rejection
WST0000429,R002,M0067,2026-03-31,1.0,6.06,Expired Ingredients
WST0000430,R003,M0048,2026-08-11,4.4,14.52,Customer Return
WST0000431,R004,M0082,2026-02-02,6.1,40.81,Spoilage
WST0000432,R017,M0016,2025-12-20,3.8,11.1,Preparation Waste
WST0000433,R008,M0156,2026-03-16,2.2,19.43,Customer Return
WST0000434,R014,M0037,2025-11-26,3.6,43.06,Preparation Waste
WST0000435,R017,M0148,2025-10-29,14.0,81.2,Customer Return
WST0000436,R016,M0142,2025-11-29,10.0,122.1,Expired Ingredients
WST0000437,R012,M0095,2026-04-22,8.9,38.09,Preparation Waste
WST0000438,R017,M0062,2025-10-16,9.8,122.4,Preparation Waste
WST0000439,R020,M0105,2025-11-16,3.9,25.08,Preparation Waste
WST0000440,R013,M0018,2026-06-13,3.8,41.31,Quality Rejection
WST0000441,R002,M0104,2025-09-10,3.2,19.46,Customer Return
WST0000442,R017,M0102,2026-09-14,9.3,81.38,Overproduction
WST0000443,R018,M0148,2025-09-18,5.8,33.64,Quality Rejection
WST0000444,R017,M0098,2026-04-06,7.5,81.75,Spoilage
WST0000445,R014,M0062,2026-04-26,14.4,179.86,Quality Rejection
WST0000446,R003,M0095,2025-09-29,15.0,64.2,Spoilage
WST0000447,R008,M0101,2025-09-21,4.1,32.06,Preparation Waste
WST0000448,R016,M0129,2025-08-07,1.3,3.52,Spoilage
WST0000449,R016,M0009,2025-12-08,3.9,33.19,Preparation Waste
WST0000450,R012,M0059,2026-02-02,13.8,190.99,Expired Ingredients
WST0000451,R015,M0068,2026-01-22,4.1,44.48,Spoilage
WST0000452,R010,M0031,2025-07-31,2.1,12.37,Expired Ingredients
WST0000453,R018,M0137,2026-03-29,6.2,34.91,Quality Rejection
WST0000454,R014,M0148,2026-03-16,13.8,80.04,Spoilage
WST0000455,R020,M0007,2025-12-04,4.8,30.29,Overproduction
WST0000456,R004,M0077,2026-08-23,1.8,12.71,Preparation Waste
WST0000457,R001,M0066,2025-08-09,3.8,24.93,Spoilage
WST0000458,R011,M0157,2026-07-23,13.9,47.68,Expired Ingredients
WST0000459,R007,M0059,2025-12-21,6.8,94.11,Overproduction
WST0000460,R011,M0052,2026-04-02,8.8,65.38,Preparation Waste
WST0000461,R008,M0137,2025-10-17,8.6,48.42,Quality Rejection
WST0000462,R014,M0040,2026-05-02,3.5,47.5,Expired Ingredients
WST0000463,R011,M0059,2025-08-30,4.3,59.51,Customer Return
WST0000464,R015,M0087,2025-12-01,0.6,2.96,Overproduction
WST0000465,R004,M0017,2025-09-30,0.5,2.08,Expired Ingredients
WST0000466,R013,M0017,2026-05-03,2.1,8.76,Expired Ingredients
WST0000467,R020,M0107,2026-08-29,1.7,9.18,Overproduction
WST0000468,R018,M0081,2025-09-23,13.1,58.16,Overproduction
WST0000469,R007,M0049,2026-08-06,0.9,11.0,Customer Return
WST0000470,R019,M0009,2025-10-21,12.0,102.12,Preparation Waste
WST0000471,R004,M0126,2026-06-19,1.4,10.53,Expired Ingredients
WST0000472,R009,M0133,2025-12-14,1.3,7.57,Spoilage
WST0000473,R003,M0152,2026-04-19,14.4,66.82,Expired Ingredients
WST0000474,R011,M0121,2026-05-18,8.4,43.34,Quality Rejection
WST0000475,R010,M0075,2025-10-05,2.8,31.3,Quality Rejection
WST0000476,R019,M0115,2025-10-16,0.8,7.34,Customer Return
WST0000477,R020,M0087,2026-05-01,3.8,18.73,Quality Rejection
WST0000478,R015,M0121,2025-10-05,9.9,51.08,Expired Ingredients
WST0000479,R013,M0008,2025-10-21,3.5,27.76,Quality Rejection
WST0000480,R016,M0040,2026-01-25,4.6,62.42,Overproduction
WST0000481,R014,M0128,2026-01-25,0.8,4.38,Expired Ingredients
WST0000482,R013,M0042,2025-10-18,2.4,22.87,Quality Rejection
WST0000483,R016,M0059,2026-09-18,5.9,81.66,Customer Return
WST0000484,R005,M0121,2025-08-31,11.1,57.28,Customer Return
WST0000485,R020,M0053,2026-01-27,8.4,51.91,Customer Return
WST0000486,R013,M0102,2026-09-01,9.7,84.88,Customer Return
WST0000487,R004,M0157,2025-09-01,7.3,25.04,Quality Rejection
WST0000488,R009,M0088,2026-02-25,4.5,37.04,Preparation Waste
WST0000489,R006,M0059,2026-06-01,13.9,192.38,Spoilage
WST0000490,R018,M0137,2025-12-25,9.2,51.8,Quality Rejection
WST0000491,R010,M0031,2026-05-06,4.2,24.74,Spoilage
WST0000492,R016,M0016,2026-03-15,13.6,39.71,Expired Ingredients
WST0000493,R004,M0152,2025-09-08,11.2,51.97,Expired Ingredients
WST0000494,R016,M0059,2026-06-30,11.9,164.7,Quality Rejection
WST0000495,R007,M0020,2025-12-11,1.1,5.61,Overproduction
WST0000496,R019,M0094,2025-12-26,8.8,65.03,Spoilage
WST0000497,R017,M0119,2026-02-04,1.3,5.58,Overproduction
WST0000498,R018,M0127,2026-07-21,13.2,168.83,Overproduction
WST0000499,R009,M0096,2025-12-31,2.2,30.54,Customer Return
WST0000500,R006,M0140,2026-02-25,0.7,2.06,Preparation Waste
WST0000501,R001,M0098,2026-05-17,6.1,66.49,Spoilage
WST0000502,R015,M0084,2026-09-03,3.4,16.69,Expired Ingredients
WST0000503,R018,M0095,2026-04-05,10.5,44.94,Expired Ingredients
WST0000504,R019,M0009,2026-07-13,14.3,121.69,Quality Rejection
WST0000505,R011,M0142,2026-06-01,240.0,58.61,Quality Rejection
WST0000506,R005,M0157,2025-09-30,6.0,20.58,Expired Ingredients
WST0000507,R005,M0062,2025-11-10,12.0,149.88,Quality Rejection
WST0000508,R003,M0098,2026-01-02,6.9,75.21,Customer Return
WST0000509,R017,M0025,2026-04-03,3.7,9.47,Quality Rejection
WST0000510,R019,M0137,2025-11-02,14.1,79.38,Preparation Waste
WST0000511,R004,M0048,2025-12-27,7.2,23.76,Preparation Waste
WST0000512,R008,M0157,2026-04-17,3.9,13.38,Overproduction
WST0000513,R005,M0048,2026-05-04,7.1,23.43,Preparation Waste
WST0000514,R008,M0130,2026-05-18,9.3,111.97,Expired Ingredients
WST0000515,R007,M0027,2025-08-05,3.1,11.1,Customer Return
WST0000516,R001,M0017,2025-10-26,1.9,7.92,Customer Return
WST0000517,R006,M0130,2026-07-14,9.7,116.79,Quality Rejection
WST0000518,R008,M0137,2025-09-21,14.8,83.32,Spoilage
WST0000519,R009,M0008,2026-03-17,3.9,30.93,Spoilage
WST0000520,R014,M0079,2026-05-14,2.3,7.75,Spoilage
WST0000521,R007,M0073,2026-01-03,1.6,15.38,Preparation Waste
WST0000522,R009,M0059,2026-06-03,6.3,87.19,Expired Ingredients
WST0000523,R007,M0137,2025-07-31,13.7,77.13,Expired Ingredients
WST0000524,R020,M0104,2025-09-02,7.0,42.56,Spoilage
WST0000525,R010,M0141,2025-10-29,1.5,15.78,Expired Ingredients
WST0000526,R013,M0149,2025-08-24,0.9,6.23,Customer Return
WST0000527,R020,M0082,2025-08-28,7.0,46.83,Preparation Waste
WST0000528,R008,M0154,2026-08-12,4.6,23.37,Overproduction
WST0000529,R019,M0016,2025-10-26,11.7,34.16,Preparation Waste
WST0000530,R009,M0095,2026-07-09,8.5,36.38,Quality Rejection
WST0000531,R002,M0084,2026-06-17,4.9,24.06,Expired Ingredients
WST0000532,R007,M0063,2026-06-10,3.6,30.85,Expired Ingredients
WST0000533,R003,M0144,2025-12-26,0.9,10.43,Expired Ingredients
WST0000534,R019,M0082,2026-04-08,7.5,50.18,Quality Rejection
WST0000535,R005,M0148,2026-04-18,5.5,31.9,Expired Ingredients
WST0000536,R013,M0081,2026-06-25,5.3,23.53,Overproduction
WST0000537,R006,M0062,2026-01-11,4.8,59.95,Customer Return
WST0000538,R005,M0053,2026-09-15,13.5,83.43,Preparation Waste
WST0000539,R017,M0053,2025-09-15,6.0,37.08,Quality Rejection
WST0000540,R005,M0016,2025-09-04,9.5,27.74,Quality Rejection
WST0000541,R018,M0065,2026-05-08,2.8,37.6,Expired Ingredients
WST0000542,R011,M0158,2026-08-31,2.1,18.42,Customer Return
WST0000543,R002,M0095,2026-03-26,425.0,36.38,Quality Rejection
WST0000544,R008,M0073,2026-01-22,1.1,10.57,Expired Ingredients
WST0000545,R011,M0022,2026-06-01,9.0,79.92,Quality Rejection
WST0000546,R009,M0056,2026-02-26,1.5,13.23,Spoilage
WST0000547,R019,M0104,2026-09-20,7.4,44.99,Preparation Waste
WST0000548,R010,M0052,2026-05-27,5.3,39.38,Preparation Waste
WST0000549,R011,M0127,2025-10-15,12.2,156.04,Quality Rejection
WST0000550,R009,M0082,2025-11-15,13.0,86.97,Overproduction
WST0000551,R012,M0075,2025-12-27,3.6,40.25,Preparation Waste
WST0000552,R001,M0116,2026-06-03,1.7,12.36,Customer Return
WST0000553,R003,M0121,2026-04-26,10.9,56.24,Overproduction
WST0000554,R011,M0095,2025-11-10,13.2,56.5,Customer Return
WST0000555,R007,M0150,2025-09-19,0.8,10.09,Customer Return
WST0000556,R011,M0129,2026-05-10,3.5,9.48,Spoilage
WST0000557,R005,M0017,2025-09-23,2.6,10.84,Expired Ingredients
WST0000558,R017,M0144,2026-03-22,4.5,52.16,Preparation Waste
WST0000559,R004,M0127,2026-08-12,5.7,72.9,Quality Rejection
WST0000560,R010,M0132,2026-02-16,14.1,42.86,Spoilage
WST0000561,R010,M0016,2026-02-18,9.2,26.86,Quality Rejection
WST0000562,R001,M0009,2025-08-26,9.4,79.99,Quality Rejection
WST0000563,R006,M0094,2026-02-22,4.6,33.99,Expired Ingredients
WST0000564,R008,M0025,2025-12-30,4.6,11.78,Quality Rejection
WST0000565,R001,M0144,2026-03-20,4.7,54.47,Spoilage
WST0000566,R015,M0062,2025-10-12,13.5,168.62,Expired Ingredients
WST0000567,R007,M0009,2026-01-09,5.4,45.95,Quality Rejection
WST0000568,R016,M0082,2026-08-15,5.8,38.8,Customer Return
WST0000569,R015,M0025,2025-11-05,1.9,4.86,Expired Ingredients
WST0000570,R015,M0121,2025-11-27,3.7,19.09,Spoilage
WST0000571,R018,M0150,2026-07-24,3.2,40.35,Customer Return
WST0000572,R018,M0052,2026-09-07,3.8,28.23,Preparation Waste
WST0000573,R013,M0048,2025-08-30,12.8,42.24,Overproduction
WST0000574,R012,M0012,2026-03-13,3.3,15.34,Quality Rejection
WST0000575,R004,M0094,2026-07-09,11.6,85.72,Spoilage
WST0000576,R001,M0152,2026-01-12,5.4,25.06,Preparation Waste
WST0000577,R007,M0025,2026-07-13,2.0,5.12,Preparation Waste
WST0000578,R016,M0158,2026-05-28,2.2,19.29,Overproduction
WST0000579,R003,M0042,2025-09-29,4.5,42.88,Spoilage
WST0000580,R016,M0141,2026-03-10,1.0,10.52,Quality Rejection
WST0000581,R002,M0128,2026-09-12,1.3,7.11,Customer Return
WST0000582,R019,M0060,2026-04-29,12.7,164.08,Customer Return
WST0000583,R007,M0076,2026-04-08,1.2,11.14,Customer Return
WST0000584,R001,M0129,2025-10-15,0.6,1.63,Customer Return
WST0000585,R011,M0098,2026-09-06,5.3,57.77,Preparation Waste
WST0000586,R012,M0095,2025-09-29,8.9,38.09,Expired Ingredients
WST0000587,R004,M0134,2025-08-26,6.0,79.62,Quality Rejection
WST0000588,R013,M0098,2025-08-11,8.7,94.83,Overproduction
WST0000589,R020,M0060,2026-01-14,3.0,38.76,Quality Rejection
WST0000590,R003,M0004,2026-07-01,3.8,21.36,Customer Return
WST0000591,R012,M0152,2026-02-23,14.4,66.82,Preparation Waste
WST0000592,R017,M0048,2026-07-23,8.4,27.72,Quality Rejection
WST0000593,R019,M0075,2025-08-11,4.2,46.96,Overproduction
WST0000594,R012,M0129,2026-03-19,3.5,9.48,Customer Return
WST0000595,R020,M0081,2026-07-02,14.1,62.6,Spoilage
WST0000596,R015,M0016,2026-04-16,5.0,14.6,Spoilage
WST0000597,R013,M0059,2026-04-04,11.0,152.24,Overproduction
WST0000598,R018,M0122,2026-09-08,0.6,3.14,Expired Ingredients
WST0000599,R019,M0052,2025-10-08,4.4,32.69,Quality Rejection
WST0000600,R010,M0105,2025-08-22,4.4,28.29,Overproduction
WST0000601,R011,M0076,2026-03-22,2.4,22.27,Preparation Waste
WST0000602,R002,M0022,2026-05-15,9.9,87.91,Overproduction
WST0000603,R001,M0130,2026-08-12,9.2,110.77,Spoilage
WST0000604,R009,M0148,2026-05-05,10.4,60.32,Spoilage
WST0000605,R015,M0093,2026-05-19,3.7,48.8,Expired Ingredients
WST0000606,R019,M0022,2026-02-17,8.3,73.7,Preparation Waste
WST0000607,R006,M0062,2026-05-16,12.8,159.87,Overproduction
WST0000608,R011,M0102,2025-09-02,12.8,112.0,Overproduction
WST0000609,R004,M0052,2026-02-01,7.6,56.47,Customer Return
WST0000610,R006,M0048,2025-09-21,13.6,44.88,Overproduction
WST0000611,R018,M0062,2025-12-29,9.2,114.91,Quality Rejection
WST0000612,R011,M0007,2025-11-06,0.5,3.16,Spoilage
WST0000613,R018,M0127,2026-09-20,10.3,131.74,Preparation Waste
WST0000614,R001,M0134,2026-02-23,11.6,153.93,Expired Ingredients
WST0000615,R012,M0142,2025-09-26,10.8,131.87,Expired Ingredients
WST0000616,R018,M0014,2025-10-02,0.9,4.54,Expired Ingredients
WST0000617,R018,M0095,2025-08-01,6.6,28.25,Customer Return
WST0000618,R019,M0051,2026-03-13,4.1,56.95,Expired Ingredients
WST0000619,R008,M0037,2026-02-28,1.3,15.55,Expired Ingredients
WST0000620,R015,M0062,2025-08-18,6.0,74.94,Spoilage
WST0000621,R002,M0158,2026-07-02,4.9,42.97,Expired Ingredients
WST0000622,R009,M0132,2025-09-11,6.1,18.54,Customer Return
WST0000623,R018,M0130,2025-11-11,14.3,172.17,Spoilage
WST0000624,R008,M0048,2025-08-29,12.8,42.24,Expired Ingredients
WST0000625,R020,M0059,2026-01-06,14.4,199.3,Expired Ingredients
WST0000626,R005,M0063,2026-08-28,1.3,11.14,Preparation Waste
WST0000627,R003,M0048,2026-06-21,8.9,29.37,Spoilage
WST0000628,R009,M0148,2025-10-05,11.4,66.12,Customer Return
WST0000629,R019,M0098,2026-02-01,12.7,138.43,Expired Ingredients
WST0000630,R010,M0154,2025-09-18,5.0,25.4,Preparation Waste
WST0000631,R013,M0148,2026-08-13,5.7,33.06,Expired Ingredients
WST0000632,R003,M0027,2025-11-09,0.7,2.51,Preparation Waste
WST0000633,R011,M0137,2026-03-15,4.6,25.9,Expired Ingredients
WST0000634,R003,M0160,2026-06-30,1.1,10.07,Expired Ingredients
WST0000635,R020,M0060,2026-03-14,13.1,169.25,Customer Return
WST0000636,R012,M0018,2026-02-15,2.8,30.44,Overproduction
WST0000637,R020,M0114,2026-07-08,3.7,28.49,Quality Rejection
WST0000638,R013,M0062,2026-04-24,12.7,158.62,Customer Return
WST0000639,R003,M0157,2026-08-21,8.3,28.47,Spoilage
WST0000640,R017,M0054,2026-06-09,4.1,55.06,Spoilage
WST0000641,R014,M0059,2025-09-03,9.0,124.56,Customer Return
WST0000642,R015,M0082,2026-08-15,9.1,60.88,Customer Return
WST0000643,R013,M0053,2026-01-14,10.1,62.42,Customer Return
WST0000644,R014,M0081,2026-09-13,3.1,13.76,Preparation Waste
WST0000645,R013,M0137,2025-11-02,3.4,19.14,Customer Return
WST0000646,R003,M0148,2025-09-29,12.5,72.5,Preparation Waste
WST0000647,R014,M0028,2026-07-20,3.7,36.11,Quality Rejection
WST0000648,R010,M0148,2025-11-01,8.3,48.14,Preparation Waste
WST0000649,R005,M0148,2026-09-05,4.7,27.26,Customer Return
WST0000650,R019,M0048,2025-12-10,14.3,47.19,Expired Ingredients
WST0000651,R017,M0102,2025-08-22,12.1,105.88,Preparation Waste
WST0000652,R008,M0093,2025-12-22,4.7,61.99,Customer Return
WST0000653,R011,M0063,2025-10-29,0.9,7.71,Customer Return
WST0000654,R001,M0082,2026-05-28,4.1,27.43,Quality Rejection
WST0000655,R018,M0087,2025-11-06,1.7,8.38,Customer Return
WST0000656,R006,M0142,2025-12-19,3.5,42.74,Quality Rejection
WST0000657,R001,M0059,2026-08-13,8.3,114.87,Quality Rejection
WST0000658,R016,M0049,2025-08-30,3.5,42.77,Overproduction
WST0000659,R016,M0158,2026-06-29,3.0,26.31,Customer Return
WST0000660,R006,M0007,2026-01-16,3.2,20.19,Spoilage
WST0000661,R013,M0008,2026-05-07,2.8,22.2,Customer Return
WST0000662,R020,M0142,2026-07-05,13.4,163.61,Expired Ingredients
WST0000663,R008,M0062,2026-08-09,6.4,79.94,Overproduction
WST0000664,R017,M0025,2026-02-23,3.7,9.47,Customer Return
WST0000665,R003,M0141,2025-10-21,3.8,39.98,Spoilage
WST0000666,R014,M0152,2025-11-17,12.7,58.93,Customer Return
WST0000667,R005,M0060,2026-02-06,6.9,89.15,Spoilage
WST0000668,R020,M0016,2026-03-25,7.8,22.78,Customer Return
WST0000669,R016,M0094,2025-09-01,10.3,76.12,Customer Return
WST0000670,R009,M0059,2025-12-25,6.4,88.58,Spoilage
WST0000671,R015,M0109,2026-03-05,2.4,31.73,Preparation Waste
WST0000672,R002,M0157,2026-05-30,12.6,43.22,Overproduction
WST0000673,R004,M0094,2025-12-25,9.7,71.68,Preparation Waste
WST0000674,R002,M0002,2026-06-11,3.4,28.83,Customer Return
WST0000675,R017,M0048,2026-03-15,3.3,10.89,Preparation Waste
WST0000676,R014,M0082,2026-02-25,10.7,71.58,Spoilage
WST0000677,R004,M0104,2026-05-11,5.2,31.62,Preparation Waste
WST0000678,R009,M0034,2026-04-23,4.7,55.55,Spoilage
WST0000679,R008,M0048,2026-08-02,11.4,37.62,Customer Return
WST0000680,R007,M0060,2026-09-19,10.2,131.78,Spoilage
WST0000681,R019,M0002,2026-02-18,5.0,42.4,Spoilage
WST0000682,R011,M0016,2026-05-30,9.1,26.57,Preparation Waste
WST0000683,R016,M0048,2025-10-28,3.6,11.88,Preparation Waste
WST0000684,R017,M0046,2026-02-09,3.4,33.63,Customer Return
WST0000685,R012,M0068,2026-08-26,3.4,36.89,Overproduction
WST0000686,R014,M0032,2026-05-05,4.1,43.05,Customer Return
WST0000687,R003,M0110,2026-03-12,2.1,19.91,Quality Rejection
WST0000688,R006,M0102,2026-02-24,8.8,77.0,Spoilage
WST0000689,R011,M0037,2025-11-11,1.3,15.55,Spoilage
WST0000690,R004,M0142,2026-04-13,5.5,67.16,Quality Rejection
WST0000691,R006,M0102,2026-05-15,7.1,62.12,Overproduction
WST0000692,R010,M0090,2026-03-23,1.0,5.23,Spoilage
WST0000693,R017,M0053,2025-11-08,3.8,23.48,Overproduction
WST0000694,R010,M0003,2026-09-03,0.6,5.63,Expired Ingredients
WST0000695,R004,M0059,2026-07-20,6.1,84.42,Preparation Waste
WST0000696,R001,M0006,2025-09-22,3.3,35.9,Overproduction
WST0000697,R016,M0053,2026-05-18,4.7,29.05,Overproduction
WST0000698,R007,M0016,2026-09-07,5.9,17.23,Customer Return
WST0000699,R020,M0048,2026-07-27,10.0,33.0,Preparation Waste
WST0000700,R008,M0062,2026-06-10,12.8,159.87,Overproduction
WST0000701,R018,M0048,2026-06-18,12.1,39.93,Quality Rejection
WST0000702,R009,M0155,2025-10-16,2.2,12.21,Overproduction
WST0000703,R001,M0053,2025-09-11,9.8,60.56,Overproduction
WST0000704,R006,M0111,2025-09-07,4.9,67.77,Quality Rejection
WST0000705,R003,M0127,2026-05-03,11.9,152.2,Preparation Waste
WST0000706,R008,M0001,2026-07-24,0.5,1.95,Preparation Waste
WST0000707,R003,M0103,2025-08-25,1.2,4.92,Preparation Waste
WST0000708,R018,M0157,2026-02-06,9.5,32.58,Spoilage
WST0000709,R008,M0067,2026-01-22,4.3,26.06,Spoilage
WST0000710,R015,M0048,2026-07-29,13.7,45.21,Quality Rejection
WST0000711,R004,M0016,2025-08-12,9.2,26.86,Customer Return
WST0000712,R012,M0048,2026-01-01,11.7,38.61,Quality Rejection
WST0000713,R009,M0037,2026-06-24,2.8,33.49,Customer Return
WST0000714,R020,M0117,2025-08-05,2.9,14.24,Expired Ingredients
WST0000715,R018,M0130,2025-10-18,5.2,62.61,Expired Ingredients
WST0000716,R003,M0147,2026-08-13,1.0,11.34,Overproduction
WST0000717,R009,M0104,2026-08-05,3.2,19.46,Spoilage
WST0000718,R016,M0104,2025-12-06,9.6,58.37,Customer Return
WST0000719,R012,M0100,2025-10-27,3.5,29.82,Spoilage
WST0000720,R006,M0132,2026-06-12,7.2,21.89,Overproduction
WST0000721,R003,M0132,2026-06-27,3.8,11.55,Expired Ingredients
WST0000722,R014,M0102,2026-02-20,6.8,59.5,Expired Ingredients
WST0000723,R009,M0034,2026-02-09,2.9,34.28,Preparation Waste
WST0000724,R020,M0102,2026-02-18,4.4,38.5,Preparation Waste
WST0000725,R004,M0022,2026-07-20,11.3,100.34,Customer Return
WST0000726,R005,M0137,2026-05-12,13.4,75.44,Expired Ingredients
WST0000727,R013,M0148,2025-09-06,12.4,71.92,Preparation Waste
WST0000728,R015,M0132,2026-01-25,7.9,24.02,Customer Return
WST0000729,R016,M0157,2026-03-01,10.2,34.99,Overproduction
WST0000730,R002,M0082,2025-12-30,8.2,54.86,Expired Ingredients
WST0000731,R002,M0142,2026-03-09,3.9,47.62,Preparation Waste
WST0000732,R007,M0134,2026-01-17,4.8,63.7,Spoilage
WST0000733,R012,M0062,2026-01-02,12.9,161.12,Spoilage
WST0000734,R007,M0102,2026-09-02,14.6,127.75,Expired Ingredients
WST0000735,R002,M0105,2026-06-26,3.0,19.29,Overproduction
WST0000736,R004,M0137,2025-09-01,8.2,46.17,Customer Return
WST0000737,R009,M0134,2026-02-22,13.3,176.49,Overproduction
WST0000738,R017,M0052,2026-06-23,8.9,66.13,Overproduction
WST0000739,R007,M0148,2025-11-15,10.4,60.32,Spoilage
WST0000740,R019,M0093,2025-08-04,3.4,44.85,Customer Return
WST0000741,R005,M0107,2025-09-14,3.2,17.28,Expired Ingredients
WST0000742,R010,M0036,2026-03-25,1.5,4.36,Expired Ingredients
WST0000743,R006,M0121,2026-06-29,9.7,50.05,Quality Rejection
WST0000744,R007,M0115,2025-10-12,1.8,16.52,Overproduction
WST0000745,R005,M0157,2026-06-15,12.7,43.56,Spoilage
WST0000746,R016,M0053,2025-08-12,6.4,39.55,Spoilage
WST0000747,R017,M0137,2026-02-27,10.3,57.99,Customer Return
WST0000748,R016,M0142,2026-05-21,11.7,142.86,Quality Rejection
WST0000749,R003,M0148,2026-08-12,5.7,33.06,Customer Return
WST0000750,R005,M0134,2025-09-01,8.2,108.81,Preparation Waste
WST0000751,R020,M0152,2025-12-17,13.2,61.25,Overproduction
WST0000752,R019,M0095,2025-11-13,4.2,17.98,Spoilage
WST0000753,R014,M0041,2026-02-06,3.3,29.11,Quality Rejection
WST0000754,R007,M0016,2025-10-19,12.5,36.5,Expired Ingredients
WST0000755,R018,M0135,2026-06-22,4.1,33.66,Preparation Waste
WST0000756,R019,M0157,2026-07-23,8.5,29.16,Preparation Waste
WST0000757,R001,M0123,2026-09-09,0.5,5.09,Customer Return
WST0000758,R020,M0060,2026-04-16,4.2,54.26,Spoilage
WST0000759,R020,M0157,2025-09-28,11.6,39.79,Overproduction
WST0000760,R018,M0134,2025-08-20,14.7,195.07,Preparation Waste
WST0000761,R007,M0142,2026-01-06,12.9,157.51,Spoilage
