order_id,customer_id,restaurant_id,order_datetime,channel,promotion_id,status,total_amount
ORD0000313,CUST003008,R015,2026-08-19 22:22:04,Website/App,,Completed,28.3
ORD0000314,CUST000866,R010,2026-08-29 22:36:04,Dine-in,,Completed,18.77
ORD0000315,CUST003909,R001,2026-08-07 14:30:04,Dine-in,,Completed,86.65
ORD0000316,,R013,2026-09-24 20:11:04,Website/App,,Completed,60.5
ORD0000317,CUST001388,R016,2026-09-23 14:01:04,Dine-in,,Completed,184.77
ORD0000318,CUST001702,R010,2026-05-10 13:38:04,Dine-in,,Completed,46.45
ORD0000319,,R004,2026-05-25 11:50:04,Dine-in,,Completed,30.24
ORD0000320,CUST003051,R016,2026-09-18 18:21:04,Third-Party Delivery,,Completed,32.36
ORD0000321,CUST001483,R010,2026-08-10 20:34:04,Dine-in,,Completed,14.79
ORD0000322,CUST002248,R007,2026-09-24 23:07:04,Dine-in,,Completed,15.13
ORD0000323,CUST003338,R003,2026-06-30 14:04:04,Takeaway,,Completed,198.73
ORD0000324,CUST000069,R011,2026-04-17 18:05:04,Website/App,PROMO002,Completed,13.16
ORD0000325,CUST003200,R013,2026-03-22 21:39:04,Takeaway,,Completed,25.76
ORD0000326,CUST003786,R006,2026-08-04 13:58:04,Dine-in,,Completed,96.2
ORD0000327,CUST000119,R003,2026-06-06 22:32:04,Takeaway,,Completed,52.31
ORD0000328,CUST000172,R018,2026-08-06 08:45:04,Third-Party Delivery,,Completed,54.27
ORD0000329,CUST001358,R001,2025-09-08 14:40:04,Dine-in,,Completed,68.38
ORD0000330,CUST000346,R003,2026-06-19 14:53:04,Website/App,,Completed,84.39
ORD0000331,CUST001912,R011,2025-12-05 19:46:04,Dine-in,,Completed,41.28
ORD0000332,CUST002904,R017,2026-01-10 21:55:04,Dine-in,,Completed,108.91
ORD0000333,CUST002254,R005,2026-05-19 21:35:04,Website/App,,Completed,57.13
ORD0000334,CUST000799,R007,2026-09-16 14:54:04,Website/App,,Completed,67.31
ORD0000335,CUST002597,R017,2026-08-27 18:36:04,Dine-in,,Completed,14.79
ORD0000336,CUST002724,R011,2025-11-18 13:29:04,Takeaway,,Completed,49.18
ORD0000337,CUST003721,R018,2026-09-04 18:43:04,Website/App,,Completed,114.99
ORD0000338,CUST000585,R011,2026-08-02 18:30:04,Third-Party Delivery,,Completed,36.92
ORD0000339,CUST002757,R012,2026-05-20 20:18:04,Website/App,,Completed,54.84
ORD0000340,CUST003637,R004,2026-02-14 18:40:04,Third-Party Delivery,PROMO012,Completed,46.61
ORD0000341,CUST001995,R003,2026-04-19 11:08:04,Takeaway,,Completed,54.99
ORD0000342,CUST001425,R018,2026-09-23 08:47:04,Takeaway,,Completed,147.77
ORD0000343,CUST000692,R008,2026-08-04 20:51:04,Takeaway,,Completed,8.15
ORD0000344,CUST003464,R008,2026-09-15 18:21:04,Dine-in,,Completed,54.13
ORD0000345,CUST001559,R012,2026-07-20 21:49:04,Website/App,,Completed,80.62
ORD0000346,CUST003694,R014,2025-12-30 13:03:04,Third-Party Delivery,,Completed,88.59
ORD0000347,CUST003388,R004,2026-05-17 12:24:04,Takeaway,,Completed,29.55
ORD0000348,CUST001492,R010,2026-07-27 14:24:04,Website/App,,Completed,25.19
ORD0000349,CUST002281,R018,2026-09-22 13:54:04,Website/App,,Completed,89.98
ORD0000350,CUST000101,R019,2026-08-02 11:16:04,Dine-in,,Completed,46.74
ORD0000351,CUST001054,R011,2026-09-04 19:33:04,Takeaway,,Completed,70.65
ORD0000352,CUST002827,R013,2026-07-02 18:00:04,Website/App,,Completed,41.98
ORD0000353,CUST002691,R017,2026-02-17 13:16:04,Dine-in,PROMO012,Completed,185.17
ORD0000354,CUST001393,R005,2026-01-18 11:45:04,Third-Party Delivery,PROMO009,Completed,36.55
ORD0000355,CUST003228,R006,2026-09-24 19:57:04,Website/App,,Completed,60.26
ORD0000356,CUST000949,R015,2026-09-19 21:44:04,Third-Party Delivery,,Completed,56.24
ORD0000357,CUST001839,R012,2025-12-06 14:21:04,Dine-in,,Completed,18.19
ORD0000358,CUST001885,R016,2026-03-28 19:39:04,Third-Party Delivery,,Completed,63.3
ORD0000359,CUST001345,R008,2026-08-19 22:41:04,Takeaway,,Completed,61.92
ORD0000360,CUST003818,R019,2026-03-15 13:49:04,Dine-in,,Completed,42.58
ORD0000361,CUST002776,R012,2025-12-19 13:57:04,Dine-in,,Cancelled,10.33
ORD0000362,CUST002143,R002,2026-06-11 21:54:04,Third-Party Delivery,,Completed,46.93
ORD0000363,CUST002034,R009,2026-05-21 21:07:04,Third-Party Delivery,,Completed,44.65
ORD0000364,CUST000641,R017,2026-08-16 11:40:04,Dine-in,,Completed,78.44
ORD0000365,CUST001468,R005,2026-04-20 14:48:04,Dine-in,,Completed,53.74
ORD0000366,CUST002670,R003,2026-06-25 14:57:04,Website/App,,Completed,76.69
ORD0000367,CUST003693,R019,2026-09-22 19:08:04,Dine-in,,Cancelled,90.22
ORD0000368,CUST003256,R015,2026-03-26 18:50:04,Dine-in,,Completed,103.23
ORD0000369,CUST001196,R006,2026-07-11 13:03:04,Third-Party Delivery,,Completed,11.55
ORD0000370,CUST001723,R013,2026-01-16 21:43:04,Third-Party Delivery,PROMO009,Completed,31.63
ORD0000371,CUST000323,R009,2026-03-13 18:30:04,Takeaway,,Completed,98.88
ORD0000372,CUST000401,R012,2026-05-08 13:52:04,Third-Party Delivery,,Completed,62.81
ORD0000373,CUST001875,R002,2026-07-20 11:07:04,Takeaway,,Completed,61.03
ORD0000374,CUST002105,R001,2026-06-23 14:20:04,Website/App,,Completed,62.32
ORD0000375,CUST001057,R016,2026-08-20 14:48:04,Dine-in,,Completed,38.21
ORD0000376,CUST002555,R010,2025-11-30 13:44:04,Website/App,,Completed,63.39
ORD0000377,CUST002804,R003,2025-08-23 20:49:04,Dine-in,,Completed,89.29
ORD0000378,CUST001190,R020,2025-11-30 17:26:04,Third-Party Delivery,,Completed,131.51
ORD0000379,CUST003023,R001,2026-05-03 13:33:04,Takeaway,,Completed,138.59
ORD0000380,CUST000834,R015,2026-07-13 14:39:04,Dine-in,,Completed,10.33
ORD0000381,CUST002163,R001,2026-06-17 22:15:04,Takeaway,,Completed,36.42
ORD0000382,CUST003212,R006,2026-09-18 15:29:04,Third-Party Delivery,,Completed,112.09
ORD0000383,CUST002132,R014,2026-09-08 23:31:04,Dine-in,,Completed,34.12
ORD0000384,CUST003621,R002,2026-01-30 14:02:04,Website/App,PROMO003,Completed,78.27
ORD0000385,CUST000223,R019,2026-03-06 14:37:04,Dine-in,,Completed,15.93
ORD0000386,CUST002332,R005,2026-02-11 11:20:04,Third-Party Delivery,PROMO012,Completed,50.76
ORD0000387,CUST002232,R013,2025-12-20 18:56:04,Dine-in,,Completed,26.95
ORD0000388,CUST002621,R011,2026-09-17 19:29:04,Dine-in,,Completed,142.57
ORD0000389,CUST003327,R012,2026-09-21 11:44:04,Third-Party Delivery,,Completed,96.19
ORD0000390,CUST002890,R002,2026-08-16 20:14:04,Takeaway,,Completed,57.98
ORD0000391,CUST003156,R007,2026-07-06 13:36:04,Dine-in,,Completed,79.63
ORD0000392,CUST001148,R002,2026-06-09 14:37:04,Dine-in,,Completed,152.4
ORD0000393,CUST001532,R016,2026-04-08 14:37:04,Dine-in,,Completed,23.6
ORD0000394,CUST002493,R009,2026-07-27 21:02:04,Takeaway,,Completed,24.24
ORD0000395,CUST002200,R016,2026-09-01 21:30:04,Website/App,,Completed,32.52
ORD0000396,CUST003844,R015,2026-07-15 11:44:04,Website/App,,Completed,15.13
ORD0000397,CUST000759,R011,2026-07-20 18:01:04,Dine-in,,Completed,41.34
ORD0000398,CUST001386,R011,2026-01-12 22:49:04,Website/App,PROMO009,Completed,54.97
ORD0000399,CUST002276,R007,2026-09-14 18:55:04,Third-Party Delivery,,Completed,35.38
ORD0000400,CUST003470,R019,2026-05-24 14:48:04,Third-Party Delivery,,Completed,43.81
ORD0000401,CUST003710,R015,2026-08-02 20:47:04,Dine-in,,Completed,102.16
ORD0000402,CUST001331,R017,2026-05-24 11:24:04,Dine-in,,Completed,29.55
ORD0000403,CUST000261,R015,2026-07-13 19:08:04,Takeaway,,Completed,58.89
ORD0000404,CUST001672,R020,2026-09-21 14:48:04,Website/App,,Completed,43.56
ORD0000405,CUST001560,R009,2026-09-03 21:17:04,Website/App,,Completed,154.64
ORD0000406,CUST003947,R004,2026-09-07 18:30:04,Takeaway,,Completed,15.93
ORD0000407,CUST001712,R001,2026-05-06 20:51:04,Third-Party Delivery,,Completed,25.97
ORD0000408,CUST001212,R001,2026-03-21 10:05:04,Website/App,,Completed,101.2
ORD0000409,CUST001439,R020,2026-03-08 13:07:04,Dine-in,,Completed,70.2
ORD0000410,CUST001570,R013,2026-09-17 08:18:04,Takeaway,,Completed,51.17
ORD0000411,CUST003275,R011,2026-07-12 14:47:04,Dine-in,,Completed,82.61
ORD0000412,CUST000315,R003,2026-07-06 21:37:04,Dine-in,,Completed,39.75
ORD0000413,CUST001254,R014,2026-09-18 22:29:04,Website/App,,Completed,11.07
ORD0000414,CUST003864,R012,2025-12-15 15:30:04,Takeaway,,Completed,74.87
ORD0000415,CUST000609,R003,2026-06-18 21:10:04,Dine-in,,Completed,16.75
ORD0000416,CUST002961,R004,2026-04-27 12:10:04,Dine-in,,Completed,11.94
ORD0000417,CUST001405,R008,2026-09-22 12:13:04,Third-Party Delivery,,Completed,84.17
ORD0000418,CUST002309,R012,2026-07-09 22:10:04,Website/App,,Completed,92.6
ORD0000419,CUST000390,R020,2026-08-24 14:59:04,Dine-in,,Cancelled,56.09
ORD0000420,CUST001215,R013,2026-08-14 21:57:04,Dine-in,,Completed,99.37
ORD0000421,CUST001993,R007,2026-07-24 22:21:04,Dine-in,,Completed,74.22
ORD0000422,CUST000933,R003,2026-03-11 18:19:04,Dine-in,,Completed,34.12
ORD0000423,CUST002152,R008,2025-12-25 12:37:04,Website/App,,Completed,95.08
ORD0000424,CUST000885,R013,2026-01-10 21:43:04,Takeaway,PROMO009,Completed,39.75
ORD0000425,CUST002583,R008,2026-02-07 19:45:04,Third-Party Delivery,,Completed,34.12
ORD0000426,CUST003607,R011,2026-04-20 10:13:04,Third-Party Delivery,,Completed,47.45
ORD0000427,CUST000336,R020,2026-07-09 14:46:04,Website/App,,Completed,33.85
ORD0000428,CUST000872,R007,2025-10-04 13:04:04,Third-Party Delivery,PROMO004,Completed,42.52
ORD0000429,CUST003372,R014,2026-09-21 12:35:04,Dine-in,,Completed,39.33
ORD0000430,CUST002512,R019,2026-03-31 14:18:04,Dine-in,,Completed,139.69
ORD0000431,CUST000307,R011,2026-07-26 14:14:04,Third-Party Delivery,,Cancelled,22.19
ORD0000432,CUST001942,R011,2026-08-05 20:26:04,Third-Party Delivery,,Completed,5.1
ORD0000433,CUST000849,R020,2026-01-04 13:31:04,Website/App,,Completed,58.38
ORD0000434,CUST000812,R001,2026-09-08 20:40:04,Dine-in,,Completed,58.82
ORD0000435,CUST003759,R013,2026-05-28 22:01:04,Third-Party Delivery,PROMO005,Completed,34.05
ORD0000436,CUST003034,R018,2026-09-17 12:03:04,Takeaway,,Completed,75.54
ORD0000437,CUST002774,R008,2026-07-24 11:32:04,Third-Party Delivery,,Completed,51.81
ORD0000438,CUST000962,R016,2026-09-20 18:55:04,Dine-in,,Completed,57.96
ORD0000439,CUST000471,R009,2026-07-09 20:06:04,Takeaway,,Completed,44.28
ORD0000440,CUST003481,R004,2026-04-27 14:26:04,Dine-in,,Completed,52.0
ORD0000441,CUST000025,R010,2026-05-12 12:50:04,Third-Party Delivery,,Completed,150.07
ORD0000442,CUST001534,R005,2026-07-23 11:26:04,Dine-in,,Completed,223.6
ORD0000443,CUST001105,R015,2026-08-15 13:08:04,Third-Party Delivery,,Completed,15.78
ORD0000444,CUST002266,R009,2026-07-02 13:01:04,Website/App,,Completed,92.51
ORD0000445,CUST001007,R020,2026-09-24 12:13:04,Takeaway,,Completed,58.44
ORD0000446,CUST001232,R003,2026-09-09 14:48:04,Dine-in,,Completed,57.85
ORD0000447,CUST003397,R008,2026-06-02 11:58:04,Dine-in,PROMO005,Completed,43.84
ORD0000448,CUST002388,R006,2026-09-09 14:37:04,Dine-in,,Completed,27.27
ORD0000449,CUST000580,R006,2026-04-21 13:37:04,Third-Party Delivery,PROMO002,Completed,96.93
ORD0000450,CUST002893,R017,2026-01-15 19:18:04,Takeaway,,Cancelled,102.61
ORD0000451,CUST000839,R009,2026-01-24 23:23:04,Third-Party Delivery,PROMO011,Completed,61.98
ORD0000452,CUST001719,R007,2025-12-25 20:27:04,Dine-in,,Completed,34.12
ORD0000453,CUST002571,R012,2025-10-29 22:08:04,Dine-in,,Completed,13.26
ORD0000454,CUST001086,R010,2026-06-30 11:24:04,Takeaway,,Completed,56.97
ORD0000455,CUST001519,R007,2026-07-02 20:54:04,Third-Party Delivery,,Completed,14.39
ORD0000456,CUST002926,R004,2026-08-01 18:43:04,Dine-in,,Completed,4.78
ORD0000457,CUST003748,R003,2026-09-15 18:09:04,Third-Party Delivery,,Completed,13.73
ORD0000458,CUST002101,R002,2025-12-09 12:21:04,Website/App,,Completed,82.96
ORD0000459,CUST000037,R005,2026-02-14 20:48:04,Dine-in,,Completed,42.08
ORD0000460,CUST001339,R005,2026-09-22 22:25:04,Dine-in,,Completed,116.29
ORD0000461,CUST001578,R009,2026-03-06 19:40:04,Website/App,,Cancelled,109.27
ORD0000462,CUST001341,R005,2026-03-18 18:11:04,Website/App,,Completed,39.75
ORD0000463,CUST001735,R005,2026-09-05 14:50:04,Website/App,,Completed,22.64
ORD0000464,CUST002516,R002,2026-09-05 11:48:04,Dine-in,,Completed,10.97
ORD0000465,CUST000481,R019,2026-07-20 21:28:04,Third-Party Delivery,,Completed,68.32
ORD0000466,CUST001088,R007,2026-08-30 13:31:04,Dine-in,,Completed,17.45
ORD0000467,CUST002024,R002,2026-09-19 22:43:04,Website/App,,Completed,41.92
ORD0000468,CUST001249,R006,2026-04-07 21:16:04,Third-Party Delivery,,Completed,72.05
ORD0000469,CUST003964,R006,2026-07-18 11:01:04,Dine-in,,Completed,48.98
ORD0000470,CUST001713,R015,2026-09-11 18:24:04,Takeaway,,Completed,19.83
ORD0000471,CUST003479,R003,2026-03-02 12:15:04,Website/App,,Completed,34.7
ORD0000472,CUST003583,R001,2026-06-06 13:02:04,Website/App,,Completed,55.27
ORD0000473,CUST003340,R017,2026-07-17 22:01:04,Takeaway,,Completed,71.02
ORD0000474,CUST000178,R019,2026-09-18 19:21:04,Dine-in,,Completed,5.92
ORD0000475,CUST003788,R016,2026-09-19 21:12:04,Website/App,,Completed,68.23
ORD0000476,CUST000509,R009,2026-08-23 14:18:04,Dine-in,,Completed,61.27
ORD0000477,CUST000127,R009,2025-12-14 18:45:04,Website/App,,Completed,52.98
ORD0000478,CUST001641,R010,2026-09-04 11:41:04,Dine-in,,Completed,79.37
ORD0000479,CUST000792,R016,2026-04-12 14:16:04,Takeaway,,Completed,52.87
ORD0000480,CUST000749,R007,2026-07-06 19:36:04,Dine-in,,Completed,71.63
ORD0000481,CUST001145,R008,2026-09-19 22:54:04,Dine-in,,Completed,151.96
ORD0000482,CUST000999,R020,2026-09-24 12:23:04,Takeaway,,Completed,189.4
ORD0000483,CUST002724,R003,2026-03-11 21:20:04,Website/App,,Completed,42.04
ORD0000484,CUST000759,R011,2026-08-11 13:41:04,Third-Party Delivery,,Completed,43.79
ORD0000485,CUST002158,R006,2025-10-15 11:15:04,Dine-in,,Completed,93.03
ORD0000486,CUST003946,R015,2026-07-02 18:12:04,Third-Party Delivery,,Completed,15.13
ORD0000487,CUST001718,R006,2026-08-18 18:46:04,Website/App,,Cancelled,4.18
ORD0000488,CUST002551,R014,2026-08-28 11:57:04,Takeaway,,Completed,16.49
ORD0000489,CUST003873,R003,2025-10-12 19:15:04,Takeaway,,Completed,8.72
ORD0000490,CUST000547,R014,2026-05-20 18:15:04,Dine-in,,Completed,39.75
ORD0000491,CUST001660,R013,2026-09-06 19:59:04,Takeaway,,Completed,76.15
ORD0000492,CUST003398,R011,2026-09-14 22:03:04,Dine-in,,Completed,80.17
ORD0000493,CUST003720,R001,2026-09-12 19:17:04,Dine-in,,Completed,29.82
ORD0000494,CUST002381,R007,2026-08-18 08:41:04,Dine-in,,Completed,38.42
ORD0000495,CUST000570,R013,2026-09-09 19:16:04,Website/App,,Completed,37.2
ORD0000496,CUST003599,R006,2026-09-05 22:55:04,Takeaway,,Completed,37.25
ORD0000497,CUST000711,R005,2026-04-22 12:19:04,Dine-in,,Completed,204.99
ORD0000498,CUST001391,R019,2026-07-03 11:52:04,Dine-in,,Completed,64.15
ORD0000499,CUST001484,R020,2026-06-26 11:52:04,Takeaway,,Completed,76.17
ORD0000500,CUST001781,R003,2026-06-29 22:47:04,Website/App,,Completed,5.1
ORD0000501,CUST003155,R005,2026-08-20 21:50:04,Takeaway,,Cancelled,66.16
ORD0000502,CUST003200,R013,2026-01-10 12:33:04,Dine-in,,Completed,56.44
ORD0000503,CUST002867,R015,2026-09-17 18:28:04,Takeaway,,Completed,39.75
ORD0000504,CUST000084,R010,2026-07-07 14:05:04,Third-Party Delivery,,Completed,54.0
ORD0000505,CUST002245,R019,2026-07-01 11:59:04,Website/App,,Completed,43.84
ORD0000506,CUST002980,R010,2026-08-03 12:03:04,Dine-in,,Completed,60.26
ORD0000507,CUST001773,R016,2026-08-02 11:00:04,Takeaway,,Completed,140.92
ORD0000508,CUST003777,R004,2026-08-22 19:45:04,Website/App,,Completed,84.38
ORD0000509,CUST003281,R006,2026-04-03 19:27:04,Dine-in,,Completed,148.5
ORD0000510,CUST002538,R011,2026-06-02 19:26:04,Takeaway,,Cancelled,58.52
ORD0000511,CUST000241,R019,2026-04-02 19:23:04,Dine-in,,Completed,73.67
ORD0000512,CUST002590,R001,2026-04-01 20:43:04,Third-Party Delivery,,Completed,113.75
ORD0000513,CUST003638,R005,2026-07-13 11:03:04,Dine-in,,Completed,206.07
ORD0000514,CUST001503,R017,2026-09-21 09:00:04,Website/App,,Completed,39.0
ORD0000515,CUST003350,R018,2026-08-30 11:37:04,Third-Party Delivery,,Completed,8.81
ORD0000516,CUST001242,R015,2026-08-10 12:05:04,Website/App,,Completed,69.4
ORD0000517,CUST002265,R020,2026-08-14 13:47:04,Dine-in,,Completed,137.1
ORD0000518,CUST002575,R003,2026-04-09 20:33:04,Takeaway,,Completed,57.36
ORD0000519,,R017,2026-09-17 22:03:04,Takeaway,,Completed,45.91
ORD0000520,CUST003526,R017,2026-06-28 14:27:04,Dine-in,,Completed,17.62
ORD0000521,CUST000942,R011,2026-05-26 22:31:04,Takeaway,PROMO005,Completed,4.18
ORD0000522,CUST001051,R004,2026-04-26 12:55:04,Website/App,,Completed,90.41
ORD0000523,CUST002806,R011,2026-03-13 19:37:04,Dine-in,,Cancelled,94.61
ORD0000524,CUST000722,R010,2026-04-26 18:15:04,Takeaway,,Completed,68.69
ORD0000525,CUST001851,R018,2026-03-11 11:25:04,Dine-in,,Completed,34.12
ORD0000526,CUST000079,R014,2026-06-22 14:53:04,Third-Party Delivery,,Completed,39.02
ORD0000527,CUST000561,R006,2026-05-02 11:41:04,Takeaway,,Completed,101.99
ORD0000528,CUST002696,R008,2026-09-23 11:51:04,Takeaway,,Completed,46.05
ORD0000529,CUST002980,R010,2026-08-25 20:05:04,Takeaway,,Completed,83.87
ORD0000530,CUST000461,R009,2026-08-27 12:10:04,Dine-in,,Completed,134.97
ORD0000531,CUST000913,R012,2026-09-06 13:31:04,Dine-in,,Completed,53.11
ORD0000532,CUST000387,R012,2026-07-25 18:53:04,Dine-in,,Completed,4.18
ORD0000533,CUST001721,R008,2026-07-10 21:05:04,Takeaway,,Completed,33.95
ORD0000534,CUST000498,R006,2026-09-21 18:02:04,Dine-in,,Completed,23.32
ORD0000535,CUST001741,R008,2026-08-18 19:59:04,Dine-in,,Completed,49.87
ORD0000536,CUST002916,R018,2026-07-08 18:58:04,Dine-in,,Completed,32.93
ORD0000537,CUST002720,R013,2026-09-21 15:33:04,Third-Party Delivery,,Completed,60.84
ORD0000538,CUST001116,R013,2026-04-17 21:06:04,Dine-in,,Completed,79.78
ORD0000539,CUST002673,R007,2026-01-31 14:11:04,Website/App,PROMO011,Completed,84.29
ORD0000540,CUST003704,R005,2026-04-29 14:48:04,Dine-in,,Completed,8.15
ORD0000541,CUST001370,R008,2026-06-11 13:55:04,Dine-in,,Completed,31.46
ORD0000542,CUST001304,R007,2026-09-01 14:29:04,Dine-in,,Completed,100.34
ORD0000543,CUST002270,R016,2026-09-13 13:44:04,Third-Party Delivery,,Completed,109.11
ORD0000544,CUST000987,R017,2026-05-31 12:00:04,Dine-in,,Completed,35.53
ORD0000545,CUST002587,R015,2026-07-29 19:41:04,Website/App,,Completed,117.58
ORD0000546,CUST003320,R019,2026-08-13 14:09:04,Dine-in,,Cancelled,44.11
ORD0000547,CUST001833,R002,2026-09-23 21:30:04,Dine-in,,Completed,73.13
ORD0000548,CUST002700,R002,2026-09-07 20:03:04,Website/App,,Completed,39.47
ORD0000549,CUST002588,R018,2026-08-10 23:47:04,Dine-in,,Completed,129.2
ORD0000550,CUST000143,R006,2026-05-14 21:32:04,Takeaway,,Completed,49.84
ORD0000551,CUST000746,R010,2026-09-09 11:33:04,Takeaway,,Completed,69.4
ORD0000552,CUST003568,R016,2026-04-30 21:56:04,Dine-in,,Completed,100.82
ORD0000553,CUST003753,R001,2026-02-17 21:01:04,Dine-in,PROMO012,Completed,17.59
ORD0000554,CUST003114,R018,2026-07-30 13:58:04,Takeaway,,Completed,223.19
ORD0000555,CUST003677,R009,2025-11-27 20:26:04,Dine-in,,Completed,57.66
ORD0000556,CUST001214,R001,2026-05-22 14:18:04,Takeaway,PROMO005,Completed,39.75
ORD0000557,CUST000997,R017,2026-05-02 21:19:04,Third-Party Delivery,,Completed,44.32
ORD0000558,CUST001521,R016,2026-04-16 19:43:04,Third-Party Delivery,,Completed,103.36
ORD0000559,CUST000210,R017,2026-08-24 22:14:04,Third-Party Delivery,,Completed,106.22
ORD0000560,CUST003233,R014,2026-03-25 16:57:04,Website/App,,Completed,75.96
ORD0000561,CUST003939,R015,2026-03-02 21:51:04,Takeaway,,Completed,158.47
ORD0000562,CUST003281,R012,2026-08-13 18:52:04,Takeaway,,Completed,34.7
ORD0000563,CUST002205,R017,2025-12-08 13:46:04,Takeaway,,Completed,135.63
ORD0000564,,R011,2026-07-15 13:21:04,Dine-in,,Completed,57.13
ORD0000565,CUST000805,R015,2026-04-05 14:21:04,Takeaway,,Completed,109.48
ORD0000566,CUST001435,R017,2026-06-10 19:09:04,Third-Party Delivery,,Completed,107.42
ORD0000567,CUST002645,R014,2025-10-28 21:58:04,Takeaway,,Completed,103.74
ORD0000568,CUST001781,R013,2026-04-28 22:09:04,Takeaway,,Completed,107.33
ORD0000569,CUST003729,R018,2026-03-12 13:25:04,Takeaway,,Completed,43.35
ORD0000570,CUST003411,R017,2026-08-24 12:57:04,Takeaway,,Completed,12.17
ORD0000571,CUST000403,R010,2026-08-12 21:25:04,Website/App,,Completed,94.1
ORD0000572,CUST000521,R006,2026-04-06 08:52:04,Dine-in,,Completed,34.97
ORD0000573,CUST002683,R012,2026-09-11 22:39:04,Takeaway,,Completed,100.53
ORD0000574,CUST000926,R007,2026-09-24 19:56:04,Third-Party Delivery,,Completed,47.51
ORD0000575,CUST003159,R003,2026-08-16 17:13:04,Third-Party Delivery,,Completed,66.34
ORD0000576,CUST002346,R001,2026-09-11 16:15:04,Third-Party Delivery,,Completed,12.14
ORD0000577,CUST000922,R014,2026-09-17 11:53:04,Website/App,,Completed,112.77
ORD0000578,CUST001909,R009,2026-04-23 11:28:04,Takeaway,,Completed,70.94
ORD0000579,CUST001607,R010,2026-09-22 22:36:04,Dine-in,,Completed,61.58
ORD0000580,CUST003493,R001,2026-09-11 20:42:04,Dine-in,,Completed,38.97
ORD0000581,CUST000119,R013,2026-06-23 19:06:04,Website/App,,Completed,87.18
ORD0000582,CUST003580,R016,2026-08-01 14:53:04,Takeaway,,Completed,57.33
ORD0000583,,R015,2026-01-25 21:04:04,Third-Party Delivery,,Completed,76.08
ORD0000584,CUST002941,R004,2026-07-13 23:40:04,Takeaway,,Completed,35.0
ORD0000585,CUST000013,R013,2026-09-19 19:09:04,Third-Party Delivery,,Completed,64.65
ORD0000586,CUST002499,R011,2026-09-24 22:07:04,Dine-in,,Completed,8.15
ORD0000587,,R005,2026-06-11 18:38:04,Third-Party Delivery,,Completed,28.31
ORD0000588,CUST002133,R009,2026-05-21 12:07:04,Website/App,,Completed,22.19
ORD0000589,CUST003136,R018,2025-09-14 12:50:04,Dine-in,,Completed,86.58
ORD0000590,CUST002207,R013,2026-06-12 23:00:04,Dine-in,,Completed,28.75
ORD0000591,CUST003424,R015,2026-05-12 20:36:04,Website/App,,Completed,111.92
ORD0000592,CUST000935,R005,2026-08-25 12:48:04,Dine-in,,Completed,143.4
ORD0000593,CUST003217,R013,2026-09-20 20:05:04,Takeaway,,Completed,103.74
ORD0000594,CUST000728,R005,2026-04-14 18:34:04,Takeaway,,Completed,97.99
ORD0000595,CUST003243,R003,2026-09-02 22:40:04,Takeaway,,Completed,44.42
